Full_Date,value,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_gust,rain_1h,snow_1h,federal_holiday_flag,school_holiday_flag
2019-06-09,1469.0,58.999583333333334,38.3,78.19,1025.5416666666667,57.583333333333336,4.3254166666666665,9.864666666666666,0.0,0.0,False,True
2019-06-10,1530.0,60.10166666666667,49.6,82.18,1022.375,64.54166666666667,7.2,10.706470588235293,0.0,0.0,False,True
2019-06-11,927.0,54.581999999999994,47.32,64.29,1012.4666666666667,89.56666666666666,6.601333333333333,10.565,93.2,0.0,False,True
2019-06-12,2005.0,59.998333333333335,43.9,78.69,1016.0416666666666,61.125,12.83,17.708333333333332,0.25,0.0,False,True
2019-06-13,737.0,52.9925,43.3,64.29,1018.5357142857143,79.57142857142857,5.5582142857142856,12.718333333333334,63.81999999999999,0.0,False,True
2019-06-14,1124.0,54.62000000000001,49.19,67.62,1007.3103448275862,90.24137931034483,7.239999999999999,11.587241379310344,71.1,0.0,False,True
2019-06-15,1909.0,59.47416666666667,45.32,77.63,1013.0,73.875,9.164166666666667,14.909090909090908,0.0,0.0,False,True
2019-06-16,1123.0,62.48166666666666,55.08,75.69,1010.625,71.20833333333333,8.804583333333333,13.412941176470587,0.6,0.0,False,True
2019-06-17,1825.0,63.90958333333333,52.16,77.79,1011.2916666666666,69.25,7.578749999999999,11.617619047619048,0.0,0.0,False,True
2019-06-18,1517.0,60.42541666666667,45.3,77.31,1015.2083333333334,69.04166666666667,2.6245833333333333,4.857142857142857,0.0,0.0,False,True
2019-06-19,1642.0,59.57,52.0,76.19,1012.0833333333334,83.25,3.516666666666667,5.635454545454545,0.0,0.0,False,True
2019-06-20,899.0,54.847931034482755,51.15,62.1,1007.4827586206897,92.55172413793103,4.655862068965518,7.275172413793104,25.139999999999997,0.0,False,True
2019-06-21,1136.0,57.04066666666667,50.09,65.19,998.4,93.56666666666666,5.467666666666667,8.466000000000001,147.79,0.0,False,True
2019-06-22,2502.0,62.93880000000001,50.61,76.28,1002.68,71.04,9.1608,13.0,0.71,0.0,False,True
2019-06-23,1892.0,65.84360000000001,49.62,81.79,1005.36,58.24,11.0692,19.1955,8.62,0.0,False,True
2019-06-24,2216.0,61.14625,43.32,77.79,1008.5833333333334,65.79166666666667,5.626666666666666,9.597,1.27,0.0,False,True
2019-06-25,1662.0,57.58208333333332,41.31,75.29,1014.875,67.25,4.09125,8.798000000000002,0.0,0.0,False,True
2019-06-26,1261.0,55.07771428571428,52.2,59.72,1017.3428571428572,90.8,5.543428571428571,9.48151515151515,48.93000000000001,0.0,False,True
2019-06-27,1549.0,57.13592592592592,52.0,67.78,1019.4814814814815,92.4074074074074,2.7051851851851856,4.3991999999999996,1.5,0.0,False,True
2019-06-28,2152.0,61.69749999999999,50.9,83.68,1019.3333333333334,82.625,4.180416666666667,6.048421052631579,0.0,0.0,False,True
2019-06-29,1494.0,58.19,50.49,72.43,1014.5833333333334,82.54166666666667,0.0,,1.0,0.0,False,True
2019-06-30,1370.0,57.14821428571428,51.51,65.71,1006.1428571428571,95.25,0.42892857142857144,9.004999999999999,31.150000000000006,0.0,False,True
2019-07-01,2452.0,64.25166666666667,53.6,78.71,1007.9583333333334,74.25,8.665416666666667,13.0,1.03,0.0,False,True
2019-07-02,2080.0,63.540740740740745,55.29,85.68,1006.9629629629629,79.11111111111111,3.8155555555555556,7.234285714285715,7.13,0.0,False,True
2019-07-03,2324.0,63.57874999999999,52.32,81.72,1009.0833333333334,85.16666666666667,4.2525,7.947368421052632,0.0,0.0,False,True
2019-07-04,1907.0,68.60125,50.63,91.69,1015.875,71.79166666666667,3.6329166666666666,5.6515,0.0,0.0,True,True
2019-07-05,2506.0,72.43083333333333,57.07,93.69,1019.0416666666666,64.95833333333333,5.760416666666667,9.903,0.0,0.0,False,True
2019-07-06,2336.0,69.9076923076923,58.19,89.69,1011.1923076923077,81.8076923076923,5.54923076923077,7.301,18.06,0.0,False,True
2019-07-07,2098.0,66.9975,54.3,79.43,1011.0833333333334,68.95833333333333,7.415833333333334,10.417916666666665,0.41,0.0,False,True
2019-07-08,1892.0,66.40083333333334,47.3,84.69,1013.5833333333334,61.833333333333336,4.6674999999999995,8.249500000000001,0.0,0.0,False,True
2019-07-09,1628.0,68.57583333333334,53.35,83.68,1012.6666666666666,61.166666666666664,5.701249999999999,13.832500000000001,0.0,0.0,False,True
2019-07-10,1847.0,67.17041666666667,51.3,83.71,1015.5,61.041666666666664,3.5716666666666668,7.688124999999999,0.0,0.0,False,True
2019-07-11,1621.0,60.800000000000004,49.3,72.72,1017.125,73.41666666666667,3.763333333333333,6.4985,0.0,0.0,False,True
2019-07-12,849.0,60.464999999999996,56.19,68.72,1009.6428571428571,92.42857142857143,7.425357142857144,12.818518518518518,14.64,0.0,False,True
2019-07-13,2126.0,66.02923076923076,56.08,84.7,1008.8846153846154,86.38461538461539,3.454615384615385,6.629473684210526,0.5,0.0,False,True
2019-07-14,1888.0,67.96692307692307,57.18,84.69,1009.3846153846154,80.96153846153847,4.262307692307693,10.571428571428571,7.369999999999999,0.0,False,True
2019-07-15,2047.0,68.7925,54.79,81.79,1011.7083333333334,66.91666666666667,9.7925,13.544166666666667,0.0,0.0,False,True
2019-07-16,1974.0,70.50291666666668,54.3,84.69,1015.5,64.75,6.297083333333333,9.474736842105262,0.0,0.0,False,True
2019-07-17,1627.0,68.2404,60.1,80.69,1011.4,82.88,5.478000000000001,6.625624999999999,3.1500000000000004,0.0,False,True
2019-07-18,1953.0,67.38384615384615,56.3,81.72,1014.1538461538462,74.73076923076923,4.064615384615385,5.6800000000000015,5.409999999999999,0.0,False,True
2019-07-19,1680.0,62.68958333333334,48.29,80.69,1011.4166666666666,72.95833333333333,3.137916666666667,7.428571428571429,0.0,0.0,False,True
2019-07-20,1913.0,73.83333333333333,59.09,95.68,1006.2083333333334,76.79166666666667,6.2825,13.25,0.0,0.0,False,True
2019-07-21,1856.0,75.32291666666667,62.15,90.68,1003.6666666666666,78.79166666666667,6.7925,11.23230769230769,0.51,0.0,False,True
2019-07-22,1790.0,70.07625,59.09,82.69,1010.1666666666666,75.625,3.5658333333333334,5.443333333333333,0.71,0.0,False,True
2019-07-23,1548.0,63.013749999999995,56.68,75.69,1010.5,83.125,3.0904166666666666,4.135,10.86,0.0,False,True
2019-07-24,2120.0,66.05291666666666,56.08,80.71,1012.625,76.83333333333333,3.6195833333333334,5.4592307692307696,0.97,0.0,False,True
2019-07-25,1986.0,65.77541666666667,52.3,81.3,1017.125,70.83333333333333,4.145833333333333,6.471578947368421,0.0,0.0,False,True
2019-07-26,1898.0,66.82125,50.32,83.08,1023.1666666666666,73.08333333333333,3.431666666666667,7.331333333333333,0.0,0.0,False,True
2019-07-27,1929.0,67.96625,56.62,82.09,1025.0833333333333,75.79166666666667,4.0125,5.63,0.0,0.0,False,True
2019-07-28,1945.0,66.02833333333332,55.27,82.09,1018.9583333333334,81.79166666666667,5.23625,8.3505,0.0,0.0,False,True
2019-07-29,1995.0,70.62708333333335,58.19,89.69,1013.1666666666666,81.29166666666667,4.984583333333334,7.723333333333333,0.0,0.0,False,True
2019-07-30,2034.0,72.18333333333334,58.32,91.69,1014.3333333333334,77.83333333333333,4.1970833333333335,7.214285714285714,0.0,0.0,False,True
2019-07-31,1744.0,70.76416666666667,57.94,89.69,1014.8333333333334,83.25,4.9325,7.722222222222222,0.0,0.0,False,True
2019-08-01,1840.0,73.35791666666667,62.6,85.3,1015.4166666666666,72.625,5.359583333333333,6.778888888888889,0.0,0.0,False,True
2019-08-02,2002.0,69.88125000000001,50.31,87.69,1018.2083333333334,62.416666666666664,5.01625,7.8355555555555565,0.0,0.0,False,True
2019-08-03,1986.0,68.18374999999999,52.3,85.78,1015.5416666666666,71.91666666666667,7.210833333333333,14.998000000000001,0.0,0.0,False,True
2019-08-04,1953.0,68.47874999999999,58.78,80.78,1011.0833333333334,72.375,4.620833333333334,1.3246153846153845,0.0,0.0,False,True
2019-08-05,2244.0,64.845,47.61,80.69,1013.375,58.541666666666664,7.166250000000001,0.6086956521739131,0.0,0.0,False,True
2019-08-06,2368.0,65.01916666666666,51.3,81.09,1014.125,76.375,6.5995833333333325,1.0,0.0,0.0,False,True
2019-08-07,1549.0,64.09916666666668,57.4,76.3,1012.25,84.66666666666667,4.637083333333333,0.6185714285714285,0.87,0.0,False,True
2019-08-08,1387.0,63.829354838709676,59.2,69.1,1008.1935483870968,93.48387096774194,8.998709677419356,0.0,18.94,0.0,False,True
2019-08-09,2681.0,66.2028,55.38,83.68,1002.84,81.76,5.4812,3.5408333333333335,0.5,0.0,False,True
2019-08-10,2099.0,63.47875,52.32,74.68,1004.6666666666666,77.79166666666667,7.392083333333333,11.047619047619047,1.77,0.0,False,True
2019-08-11,2070.0,62.17124999999999,47.61,75.07,1009.2916666666666,71.29166666666667,11.12625,13.957391304347825,0.0,0.0,False,True
2019-08-12,2072.0,67.60666666666667,53.29,84.69,1010.75,69.33333333333333,8.6825,0.0,0.0,0.0,False,True
2019-08-13,1947.0,66.76208333333334,58.6,83.68,1007.5416666666666,80.58333333333333,4.468333333333334,0.0,0.0,0.0,False,True
2019-08-14,2294.0,66.41000000000001,56.41,81.3,1010.7916666666666,76.04166666666667,3.605833333333333,0.0,0.0,0.0,False,True
2019-08-15,2121.0,64.47500000000001,49.3,81.68,1016.125,73.16666666666667,3.4041666666666663,0.0,0.0,0.0,False,True
2019-08-16,1868.0,61.42499999999999,50.31,75.69,1019.3333333333334,82.29166666666667,2.6654166666666668,0.0,0.51,0.0,False,True
2019-08-17,1608.0,59.687999999999995,56.19,69.62,1019.68,90.84,4.3312,0.0,1.2,0.0,False,True
2019-08-18,2096.0,61.93961538461539,57.58,77.31,1016.6538461538462,93.38461538461539,3.901923076923077,0.0,15.44,0.0,False,True
2019-08-19,1594.0,63.927083333333336,56.16,81.09,1014.9583333333334,92.29166666666667,4.385416666666667,0.0,6.029999999999999,0.0,False,True
2019-08-20,2643.0,69.94833333333332,58.08,84.69,1015.2083333333334,76.16666666666667,5.931250000000001,0.0,0.0,0.0,False,True
2019-08-21,1704.0,65.35846153846154,52.3,82.09,1015.7307692307693,84.6923076923077,3.8430769230769237,0.0,3.0,0.0,False,True
2019-08-22,1840.0,68.50777777777778,60.19,82.69,1009.4074074074074,87.44444444444444,7.775925925925926,0.0,16.560000000000002,0.0,False,True
2019-08-23,1824.0,68.41166666666668,57.6,78.28,1011.125,74.29166666666667,6.47625,0.0,0.0,0.0,False,True
2019-08-24,1954.0,62.59,50.31,70.43,1019.0416666666666,68.33333333333333,8.250833333333333,0.0,0.0,0.0,False,True
2019-08-25,2168.0,58.89166666666667,43.3,75.29,1027.875,72.33333333333333,4.399583333333333,0.0,0.0,0.0,False,True
2019-08-26,1616.0,58.5625,44.29,74.68,1025.0,73.54166666666667,3.4287499999999995,0.0,0.0,0.0,False,True
2019-08-27,1803.0,60.74208333333333,47.61,78.3,1018.8333333333334,75.58333333333333,4.694166666666667,0.0,0.0,0.0,False,True
2019-08-28,1784.0,61.318749999999994,46.29,75.29,1016.0,80.45833333333333,4.24875,0.0,0.0,0.0,False,True
2019-08-29,1276.0,64.6290625,59.02,73.09,1009.625,92.0,5.409375,0.0,74.6,0.0,False,True
2019-08-30,2141.0,65.91375000000001,54.09,78.1,1012.3333333333334,82.29166666666667,8.825000000000001,0.0,0.0,0.0,False,True
2019-08-31,2558.0,64.22666666666667,48.29,76.28,1018.4166666666666,71.83333333333333,7.065416666666667,0.0,0.0,0.0,False,True
2019-09-01,2820.0,59.626666666666665,43.32,73.71,1026.9583333333333,67.70833333333333,5.109166666666667,0.0,0.0,0.0,False,False
2019-09-02,1270.0,56.53375,43.63,68.09,1022.2916666666666,85.41666666666667,3.790833333333333,0.0,0.0,0.0,True,False
2019-09-03,1781.0,61.86285714285715,57.04,70.9,1015.75,88.10714285714286,3.5125,0.0,7.3,0.0,False,False
2019-09-04,938.0,59.133599999999994,49.32,67.3,1015.44,90.52,7.638400000000001,0.0,0.94,0.0,False,False
2019-09-05,2273.0,61.44625,49.6,71.71,1014.875,73.25,10.388333333333334,0.0,0.0,0.0,False,False
2019-09-06,1552.0,56.370000000000005,43.3,70.72,1018.5833333333334,73.54166666666667,4.36,0.0,0.0,0.0,False,False
2019-09-07,816.0,53.3544,48.6,57.15,1007.8,85.64,8.757600000000002,0.0,43.75,0.0,False,False
2019-09-08,1999.0,54.56791666666667,45.32,66.09,1011.2916666666666,76.54166666666667,8.15625,0.0,0.0,0.0,False,False
2019-09-09,1710.0,55.91375,38.3,69.62,1023.2083333333334,76.08333333333333,6.6191666666666675,0.0,0.0,0.0,False,False
2019-09-10,1759.0,56.78375,42.3,68.4,1027.9166666666667,75.58333333333333,4.955416666666666,0.0,0.0,0.0,False,False
2019-09-11,1238.0,62.426296296296286,54.63,76.6,1018.6296296296297,87.07407407407408,15.025185185185185,0.0,8.02,0.0,False,False
2019-09-12,1671.0,58.73333333333333,51.78,68.4,1019.2916666666666,80.70833333333333,6.8075,0.0,0.0,0.0,False,False
2019-09-13,2053.0,53.78625,39.29,67.3,1030.375,68.375,4.974166666666666,0.0,0.0,0.0,False,False
2019-09-14,1260.0,52.9424,38.61,61.72,1028.2,80.52,9.878,0.0,0.62,0.0,False,False
2019-09-15,1968.0,63.665416666666665,56.61,73.71,1017.75,76.91666666666667,12.084999999999999,0.0,1.2399999999999998,0.0,False,False
2019-09-16,1504.0,57.528333333333336,45.61,65.3,1015.1666666666666,74.375,8.687083333333334,0.0,0.51,0.0,False,False
2019-09-17,1543.0,56.97708333333333,52.0,64.27,1018.125,75.66666666666667,6.710833333333333,0.0,0.0,0.0,False,False
2019-09-18,1839.0,52.346666666666664,41.61,64.29,1025.0833333333333,71.20833333333333,4.540416666666666,0.0,0.28,0.0,False,False
2019-09-19,1625.0,50.725833333333334,31.3,69.71,1026.4583333333333,72.375,3.9137500000000003,0.0,0.0,0.0,False,False
2019-09-20,1605.0,57.26458333333333,38.32,76.71,1020.1666666666666,73.29166666666667,5.519166666666667,0.0,0.0,0.0,False,False
2019-09-21,2145.0,65.93416666666667,53.29,78.71,1019.125,64.875,8.291666666666666,0.0,0.0,0.0,False,False
2019-09-22,1922.0,61.61916666666667,50.09,78.62,1019.2083333333334,82.625,5.202083333333333,0.0,0.0,0.0,False,False
2019-09-23,1599.0,66.17666666666666,58.19,78.39,1008.1666666666666,84.20833333333333,11.5725,0.0,0.0,0.0,False,False
2019-09-24,1277.0,64.846,55.99,72.52,1002.88,86.72,5.8096000000000005,0.0,14.059999999999999,0.0,False,False
2019-09-25,2042.0,55.537499999999994,49.6,63.79,1008.1666666666666,84.875,7.009583333333334,0.0,0.76,0.0,False,False
2019-09-26,1633.0,57.20416666666667,43.32,73.09,1009.1666666666666,85.70833333333333,5.301666666666667,0.0,0.15,0.0,False,False
2019-09-27,2108.0,58.1992,47.79,68.72,1013.36,80.12,10.421600000000002,0.0,14.72,0.0,False,False
2019-09-28,2232.0,58.124583333333334,45.63,68.68,1018.625,83.79166666666667,7.74625,0.0,0.0,0.0,False,False
2019-09-29,2367.0,59.30919999999999,48.6,63.61,1020.08,80.44,8.4344,0.0,1.85,0.0,False,False
2019-09-30,2182.0,47.57208333333333,35.62,60.71,1027.8333333333333,66.79166666666667,6.38375,0.0,0.0,0.0,False,False
2019-10-01,1111.0,49.96115384615385,42.3,58.08,1019.4230769230769,84.03846153846153,5.143846153846154,0.0,3.02,0.0,False,False
2019-10-02,1654.0,55.97749999999999,45.0,63.72,1007.7916666666666,84.54166666666667,12.382083333333334,0.0,10.66,0.0,False,False
2019-10-03,2236.0,43.34583333333333,28.31,53.71,1020.625,70.25,7.044583333333333,0.0,0.0,0.0,False,False
2019-10-04,1655.0,45.0223076923077,40.6,51.1,1016.1923076923077,79.03846153846153,6.692692307692307,0.0,3.38,0.0,False,False
2019-10-05,2487.0,44.20875,31.6,58.71,1025.9166666666667,66.45833333333333,10.014166666666666,0.7004347826086956,0.0,0.0,False,False
2019-10-06,2048.0,47.66541666666666,28.29,58.68,1027.6666666666667,76.25,8.744583333333333,0.0,0.0,0.0,False,False
2019-10-07,1265.0,58.716129032258074,53.08,66.22,1020.5483870967741,89.06451612903226,16.25967741935484,0.0,11.299999999999999,0.0,False,False
2019-10-08,2059.0,55.75916666666666,48.51,64.71,1022.5833333333334,84.20833333333333,5.58125,0.0,8.71,0.0,False,False
2019-10-09,2263.0,51.323333333333345,41.32,63.68,1028.8333333333333,74.95833333333333,4.708333333333333,0.0,0.0,0.0,False,False
2019-10-10,1703.0,50.54624999999999,41.31,59.29,1028.5416666666667,73.95833333333333,5.460416666666667,0.0,0.0,0.0,False,False
2019-10-11,1813.0,52.709583333333335,45.28,64.09,1026.25,67.0,8.29125,0.0,0.0,0.0,False,False
2019-10-12,1701.0,50.531851851851854,46.6,56.43,1017.2222222222222,89.18518518518519,7.821851851851852,0.0,6.109999999999999,0.0,False,False
2019-10-13,2653.0,52.97083333333333,46.31,64.09,1015.25,84.83333333333333,5.2924999999999995,0.0,0.0,0.0,False,False
2019-10-14,1984.0,51.512499999999996,41.61,61.68,1016.875,90.5,3.644166666666667,0.0,0.12,0.0,True,False
2019-10-15,2381.0,52.4868,40.78,60.08,1016.28,73.88,6.477600000000001,0.0,1.2,0.0,False,False
2019-10-16,1352.0,46.64458333333334,31.6,61.09,1018.2083333333334,75.91666666666667,2.464166666666667,0.0,0.0,0.0,False,False
2019-10-17,1062.0,51.6446875,45.61,55.62,991.5625,84.625,13.217187500000001,0.0,81.38,0.0,False,False
2019-10-18,1350.0,47.71583333333334,41.29,54.09,995.25,69.95833333333333,13.167916666666665,0.0,1.37,0.0,False,False
2019-10-19,2252.0,47.786249999999995,38.61,58.08,1010.7083333333334,62.041666666666664,11.769583333333335,0.0,0.0,0.0,False,False
2019-10-20,1400.0,43.70583333333334,29.5,55.62,1018.5416666666666,67.75,4.946666666666666,0.0,0.0,0.0,False,False
2019-10-21,1266.0,49.44,38.32,64.29,1019.8333333333334,74.04166666666667,3.0137500000000004,0.0,0.0,0.0,False,False
2019-10-22,817.0,47.33833333333333,35.29,59.09,1022.5833333333334,74.75,4.267916666666667,0.0,0.0,0.0,False,False
2019-10-23,682.0,53.26942857142858,47.62,61.09,1010.4857142857143,84.25714285714285,9.658571428571427,0.0,84.52000000000001,0.0,False,False
2019-10-24,1081.0,50.475,35.29,60.62,1019.1666666666666,64.20833333333333,13.625833333333333,0.0,0.0,0.0,False,False
2019-10-25,596.0,51.10375,42.6,57.76,1023.75,62.833333333333336,8.039166666666667,0.0,0.25,0.0,False,False
2019-10-26,1144.0,47.672083333333326,38.61,55.09,1022.25,75.875,5.039583333333334,0.0,7.24,0.0,False,False
2019-10-27,448.0,40.3792,28.29,47.5,1024.64,71.72,3.2872000000000003,0.0,9.309999999999999,0.0,False,False
2019-10-28,404.0,45.56241379310343,41.61,49.42,1019.2758620689655,85.44827586206897,6.5551724137931044,0.0,27.18,0.0,False,False
2019-10-29,348.0,47.32750000000001,42.51,52.09,1028.3333333333333,75.83333333333333,2.9574999999999996,0.0,0.0,0.0,False,False
2019-10-30,313.0,51.87370370370369,46.99,58.17,1026.0,82.37037037037037,3.793703703703704,0.0,0.25,0.0,False,False
2019-10-31,141.0,56.91236842105265,52.0,63.61,1015.8157894736842,85.6842105263158,11.879473684210527,0.0,82.83,0.0,False,False
2020-06-01,242.0,47.35,31.32,58.42,1017.4583333333334,50.25,11.125416666666666,0.0,0.0,0.0,False,True
2020-06-02,241.0,50.83041666666667,33.6,67.6,1013.8333333333334,53.583333333333336,7.541666666666667,0.0,0.0,0.0,False,True
2020-06-03,152.0,53.53666666666667,48.51,65.43,1004.25,79.20833333333333,6.273333333333333,0.0,1.23,0.0,False,True
2020-06-04,343.0,59.106249999999996,44.31,77.4,1006.0833333333334,78.125,5.569583333333334,0.0,0.34,0.0,False,True
2020-06-05,322.0,60.87833333333333,52.18,78.1,1010.375,85.41666666666667,7.662916666666667,0.0,0.76,0.0,False,True
2020-06-06,573.0,57.97925925925925,50.56,74.61,1006.5555555555555,92.07407407407408,3.675925925925926,0.0,5.82,0.0,False,True
2020-06-07,441.0,55.95125000000001,50.29,66.09,1007.4166666666666,84.375,6.928750000000001,0.0,2.08,0.0,False,True
2020-06-08,407.0,59.85124999999999,47.08,73.62,1010.75,60.666666666666664,7.058333333333333,0.0,0.0,0.0,False,True
2020-06-09,345.0,60.40375,47.61,72.68,1011.9166666666666,58.291666666666664,5.679583333333333,0.0,0.0,0.0,False,True
2020-06-10,285.0,54.81875,45.32,66.09,1020.7083333333334,67.875,6.177083333333333,0.0,0.0,0.0,False,True
2020-06-11,178.0,55.13941176470589,48.22,65.61,1019.1470588235294,88.08823529411765,14.23235294117647,0.0,78.07,0.0,False,True
2020-06-12,585.0,62.48925925925926,51.1,78.69,1015.925925925926,85.25925925925925,9.662962962962963,0.0,2.54,0.0,False,True
2020-06-13,946.0,60.42333333333334,45.32,71.42,1018.5,67.33333333333333,7.937083333333334,0.0,0.0,0.0,False,True
2020-06-14,698.0,57.54333333333333,44.51,71.6,1028.0,63.958333333333336,5.734583333333334,0.0,0.0,0.0,False,True
2020-06-15,405.0,55.937083333333334,40.32,73.69,1030.4583333333333,69.16666666666667,3.3862500000000004,0.0,0.0,0.0,False,True
2020-06-16,522.0,60.01541666666666,43.41,80.69,1028.8333333333333,66.83333333333333,3.8679166666666664,0.0,0.0,0.0,False,True
2020-06-17,543.0,60.81333333333333,43.32,80.1,1025.4166666666667,69.875,3.0,0.0,0.0,0.0,False,True
2020-06-18,497.0,65.08041666666666,48.78,90.68,1020.4166666666666,70.33333333333333,6.177499999999999,0.0,0.0,0.0,False,True
2020-06-19,681.0,70.42583333333333,54.32,94.68,1016.2916666666666,73.20833333333333,7.345416666666668,0.0,0.0,0.0,False,True
2020-06-20,1185.0,71.59666666666668,57.18,93.69,1014.5416666666666,72.79166666666667,5.787916666666667,0.0,0.0,0.0,False,True
2020-06-21,877.0,59.517,53.19,78.62,1017.0666666666667,90.26666666666667,5.880333333333332,0.0,0.0,0.0,False,True
2020-06-22,562.0,60.64333333333334,51.19,82.69,1016.5416666666666,89.33333333333333,3.1245833333333337,0.0,0.0,0.0,False,True
