STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/22/19,,,,,,,39,",,U",47,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/23/19,,,,,,,31,",,U",40,"H,,U",24,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/24/19,,,,,,,37,",,U",41,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/25/19,,,,,,,37,",,U",47,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/26/19,,,,,,,42,",,U",53,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/27/19,,,,,,,41,",,U",46,"H,,U",38,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/28/19,,,,,,,33,",,U",39,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/29/19,,,,,,,29,",,U",36,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,11/30/19,,,,,,,19,",,U",27,"H,,U",13,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/1/19,,,,,,,22,",,U",31,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/2/19,,,,,,,28,",,U",31,"H,,U",24,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/3/19,,,,,,,28,",,U",31,"H,,U",25,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/4/19,,,,,,,30,",,U",36,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/5/19,,,,,,,32,",,U",41,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/6/19,,,,,,,26,",,U",31,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/7/19,,,,,,,22,",,U",29,"H,,U",13,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/8/19,,,,,,,27,",,U",38,"H,,U",12,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/9/19,,,,,,,46,",,U",52,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/10/19,,,,,,,49,",,U",53,"H,,U",37,"H,I,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/11/19,,,,,,,25,",,U",33,"H,I,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/12/19,,,,,,,22,",,U",28,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/13/19,,,,,,,35,",,U",43,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/14/19,,,,,,,49,",,U",54,"H,,U",43,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/15/19,,,,,,,40,",,U",51,"H,,U",25,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/16/19,,,,,,,22,",,U",27,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/17/19,,,,,,,24,",,U",30,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/18/19,,,,,,,23,",,U",27,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/19/19,,,,,,,13,",,U",23,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/20/19,,,,,,,15,",,U",26,"H,,U",6,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/21/19,,,,,,,21,",,U",31,"H,,U",12,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/22/19,,,,,,,33,",,U",36,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/23/19,,,,,,,37,",,U",42,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/24/19,,,,,,,31,",,U",39,"H,,U",23,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/25/19,,,,,,,23,",,U",27,"H,,U",18,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/26/19,,,,,,,18,",,U",26,"H,,U",11,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/27/19,,,,,,,34,",,U",41,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/28/19,,,,,,,35,",,U",45,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/29/19,,,,,,,31,",,U",39,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/30/19,,,,,,,26,",,U",32,"H,,U",23,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,12/31/19,,,,,,,31,",,U",33,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/1/20,,,,,,,30,",,U",33,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/2/20,,,,,,,31,",,U",33,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/3/20,,,,,,,37,",,U",43,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/4/20,,,,,,,36,",,U",39,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/5/20,,,,,,,27,",,U",32,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/6/20,,,,,,,19,",,U",27,"H,,U",12,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/7/20,,,,,,,27,",,U",34,"H,,U",21,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/8/20,,,,,,,25,",,U",28,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/9/20,,,,,,,19,",,U",26,"H,,U",13,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/10/20,,,,,,,33,",,U",39,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/11/20,,,,,,,47,",,U",53,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/12/20,,,,,,,33,",,U",50,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/13/20,,,,,,,22,",,U",26,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/14/20,,,,,,,23,",,U",26,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/15/20,,,,,,,32,",,U",42,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/16/20,,,,,,,27,",,U",31,"H,,U",17,"H,I,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/17/20,,,,,,,8,",,U",15,"H,I,U",-1,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/18/20,,,,,,,8,",,U",17,"H,,U",-3,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/19/20,,,,,,,25,",,U",35,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/20/20,,,,,,,16,",,U",27,"H,,U",9,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/21/20,,,,,,,12,",,U",22,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/22/20,,,,,,,24,",,U",34,"H,,U",12,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/23/20,,,,,,,35,",,U",45,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/24/20,,,,,,,34,",,U",39,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/25/20,,,,,,,35,",,U",37,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/26/20,,,,,,,39,",,U",45,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/27/20,,,,,,,34,",,U",39,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/28/20,,,,,,,26,",,U",30,"H,,U",18,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/29/20,,,,,,,20,",,U",31,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/30/20,,,,,,,19,",,U",31,"H,,U",9,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/31/20,,,,,,,30,",,U",42,"H,,U",19,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/1/20,,,,,,,34,",,U",39,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/2/20,,,,,,,29,",,U",36,"H,,U",24,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/3/20,,,,,,,32,",,U",43,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/4/20,,,,,,,34,",,U",41,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/5/20,,,,,,,28,",,U",34,"H,,U",19,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/6/20,,,,,,,26,",,U",31,"H,,U",19,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/7/20,,,,,,,29,",,U",44,"H,,U",19,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/8/20,,,,,,,16,",,U",26,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/9/20,,,,,,,16,",,U",27,"H,I,U",1,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/10/20,,,,,,,34,",,U",37,"H,,U",29,"H,I,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/11/20,,,,,,,33,",,U",37,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/12/20,,,,,,,33,",,U",39,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/13/20,,,,,,,32,",,U",36,"H,,U",21,"H,I,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/14/20,,,,,,,9,",,U",19,"H,I,U",-3,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/15/20,,,,,,,12,",,U",27,"H,,U",-8,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/16/20,,,,,,,30,",,U",41,"H,,U",25,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/17/20,,,,,,,29,",,U",42,"H,,U",16,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/18/20,,,,,,,22,",,U",35,"H,,U",10,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/19/20,,,,,,,31,",,U",41,"H,,U",16,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/20/20,,,,,,,14,",,U",24,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/21/20,,,,,,,15,",,U",26,"H,,U",0,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/22/20,,,,,,,31,",,U",41,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/23/20,,,,,,,36,",,U",46,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/24/20,,,,,,,41,",,U",51,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/25/20,,,,,,,41,",,U",52,"H,,U",38,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/26/20,,,,,,,40,",,U",47,"H,,U",35,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/27/20,,,,,,,35,",,U",40,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/28/20,,,,,,,29,",,U",34,"H,,U",25,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/29/20,,,,,,,26,",,U",36,"H,,U",15,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/1/20,,,,,,,21,",,U",34,"H,,U",10,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/2/20,,,,,,,29,",,U",42,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/3/20,,,,,,,46,",,U",58,"H,,U",40,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/4/20,,,,,,,40,",,U",47,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/5/20,,,,,,,38,",,U",49,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/6/20,,,,,,,32,",,U",39,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/7/20,,,,,,,27,",,U",37,"H,,U",19,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/8/20,,,,,,,34,",,U",49,"H,,U",19,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/9/20,,,,,,,42,",,U",60,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/10/20,,,,,,,39,",,U",45,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/11/20,,,,,,,38,",,U",47,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/12/20,,,,,,,33,",,U",42,"H,,U",25,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/13/20,,,,,,,39,",,U",47,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/14/20,,,,,,,40,",,U",50,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/15/20,,,,,,,29,",,U",38,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/16/20,,,,,,,24,",,U",34,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/17/20,,,,,,,33,",,U",37,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/18/20,,,,,,,37,",,U",46,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/19/20,,,,,,,38,",,U",43,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/20/20,,,,,,,43,",,U",49,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/21/20,,,,,,,35,",,U",44,"H,,U",21,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/22/20,,,,,,,24,",,U",33,"H,,U",15,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/23/20,,,,,,,30,",,U",35,"H,,U",21,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/24/20,,,,,,,35,",,U",42,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/25/20,,,,,,,35,",,U",41,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/26/20,,,,,,,39,",,U",50,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/27/20,,,,,,,40,",,U",47,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/28/20,,,,,,,40,",,U",53,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/29/20,,,,,,,40,",,U",46,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/30/20,,,,,,,32,",,U",34,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/31/20,,,,,,,34,",,U",45,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/1/20,,,,,,,35,",,U",41,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/2/20,,,,,,,40,",,U",44,"H,,U",35,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/3/20,,,,,,,41,",,U",44,"H,,U",36,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/4/20,,,,,,,39,",,U",50,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/5/20,,,,,,,42,",,U",51,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/6/20,,,,,,,45,",,U",58,"H,,U",36,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/7/20,,,,,,,40,",,U",53,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/8/20,,,,,,,40,",,U",50,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/9/20,,,,,,,36,",,U",43,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/10/20,,,,,,,32,",,U",36,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/11/20,,,,,,,36,",,U",43,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/12/20,,,,,,,42,",,U",51,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/13/20,,,,,,,47,",,U",51,"H,,U",43,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/14/20,,,,,,,48,",,U",57,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/15/20,,,,,,,39,",,U",47,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/16/20,,,,,,,36,",,U",47,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/17/20,,,,,,,37,",,U",45,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/18/20,,,,,,,36,",,U",42,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/19/20,,,,,,,44,",,U",54,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/20/20,,,,,,,43,",,U",49,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/21/20,,,,,,,38,",,U",45,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/22/20,,,,,,,34,",,U",41,"H,,U",29,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/23/20,,,,,,,38,",,U",49,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/24/20,,,,,,,41,",,U",49,"H,,U",35,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/25/20,,,,,,,47,",,U",62,"H,,U",38,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/26/20,,,,,,,47,",,U",59,"H,,U",37,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/27/20,,,,,,,37,",,U",40,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/28/20,,,,,,,41,",,U",52,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/29/20,,,,,,,45,",,U",57,"H,,U",37,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/30/20,,,,,,,41,",,U",46,"H,,U",38,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/1/20,,,,,,,46,",,U",49,"H,,U",42,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/2/20,,,,,,,53,",,U",63,"H,,U",42,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/3/20,,,,,,,51,",,U",59,"H,,U",45,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/4/20,,,,,,,51,",,U",67,"H,,U",42,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/5/20,,,,,,,44,",,U",51,"H,,U",36,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/6/20,,,,,,,46,",,U",58,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/7/20,,,,,,,45,",,U",55,"H,,U",38,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/8/20,,,,,,,47,",,U",55,"H,,U",40,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/9/20,,,,,,,35,",,U",39,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/10/20,,,,,,,42,",,U",50,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/11/20,,,,,,,49,",,U",61,"H,,U",37,"H,,U",,
