Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),09: 8am (8am-9am),101,3213,3213,19.5,19.5,16,16,2.490,0.029,0.208,0.176,0.206,0.118,0.088,0.059,0.000,0.000,0.029,0.029,0.000,0.029,0.000,0.000,0.029,0.000,0.000,0.059,0.765,0.118,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.029,0.265,0.471,0.235,0.000,0.029,0.000,0.000,0.000,0.265,0.588,0.059,0.059,0.029,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),10: 9am (9am-10am),174,2966,2942,16.8,16.4,18,17,2.875,0.000,0.100,0.200,0.133,0.217,0.150,0.067,0.067,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.033,0.000,0.000,0.083,0.416,0.317,0.100,0.017,0.017,0.000,0.017,0.000,0.000,0.000,0.033,0.117,0.566,0.267,0.033,0.017,0.000,0.000,0.000,0.267,0.366,0.167,0.117,0.050,0.033
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),11: 10am (10am-11am),518,3066,3119,17.8,17.9,20,20,4.045,0.011,0.091,0.114,0.240,0.159,0.125,0.068,0.068,0.034,0.011,0.011,0.000,0.034,0.000,0.011,0.023,0.000,0.000,0.057,0.341,0.318,0.193,0.034,0.000,0.023,0.000,0.023,0.000,0.000,0.011,0.091,0.420,0.398,0.068,0.023,0.000,0.000,0.000,0.363,0.364,0.102,0.057,0.023,0.091
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),12: 11am (11am-12noon),328,3100,3261,20.0,20.6,20,20,3.001,0.000,0.132,0.181,0.140,0.083,0.124,0.083,0.066,0.041,0.025,0.017,0.025,0.025,0.025,0.008,0.025,0.000,0.000,0.050,0.430,0.264,0.091,0.008,0.041,0.058,0.025,0.000,0.000,0.000,0.033,0.116,0.487,0.248,0.107,0.017,0.025,0.000,0.000,0.379,0.331,0.083,0.091,0.033,0.083
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),13: 12pm (12noon-1pm),361,3147,3137,23.4,22.4,22,21,3.093,0.025,0.132,0.205,0.107,0.124,0.140,0.050,0.025,0.058,0.017,0.017,0.017,0.008,0.017,0.000,0.058,0.000,0.000,0.165,0.329,0.182,0.149,0.025,0.008,0.050,0.017,0.000,0.017,0.008,0.050,0.083,0.478,0.240,0.116,0.083,0.000,0.000,0.000,0.347,0.314,0.091,0.091,0.050,0.107
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),14: 1pm (1pm-2pm),325,3519,3379,22.4,21.3,20,20,3.237,0.009,0.064,0.173,0.219,0.091,0.127,0.091,0.036,0.055,0.027,0.045,0.018,0.000,0.000,0.000,0.045,0.000,0.000,0.082,0.346,0.273,0.109,0.064,0.018,0.036,0.036,0.009,0.000,0.000,0.027,0.064,0.482,0.318,0.109,0.027,0.000,0.000,0.000,0.227,0.336,0.155,0.164,0.045,0.073
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),15: 2pm (2pm-3pm),274,3335,3217,22.8,21.6,19,19,3.181,0.000,0.179,0.158,0.199,0.137,0.063,0.021,0.063,0.021,0.021,0.042,0.021,0.011,0.011,0.011,0.042,0.000,0.000,0.147,0.345,0.295,0.074,0.032,0.011,0.032,0.011,0.021,0.000,0.000,0.032,0.105,0.526,0.274,0.063,0.000,0.032,0.000,0.000,0.200,0.304,0.232,0.137,0.095,0.032
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),16: 3pm (3pm-4pm),346,2893,2852,15.8,15.1,19,18,3.553,0.008,0.154,0.163,0.163,0.219,0.033,0.098,0.041,0.041,0.024,0.008,0.008,0.008,0.008,0.000,0.024,0.000,0.000,0.163,0.334,0.268,0.146,0.057,0.000,0.000,0.008,0.000,0.008,0.008,0.008,0.098,0.520,0.325,0.057,0.000,0.000,0.000,0.000,0.267,0.252,0.114,0.163,0.106,0.098
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),17: 4pm (4pm-5pm),296,3265,3351,22.0,21.7,20,19,2.899,0.030,0.101,0.242,0.141,0.101,0.061,0.091,0.061,0.020,0.051,0.000,0.000,0.020,0.020,0.000,0.061,0.000,0.000,0.071,0.456,0.212,0.131,0.030,0.010,0.010,0.040,0.000,0.000,0.000,0.040,0.091,0.556,0.222,0.081,0.040,0.010,0.000,0.000,0.222,0.435,0.152,0.111,0.040,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),18: 5pm (5pm-6pm),173,2659,2714,15.0,14.9,18,18,4.772,0.016,0.141,0.249,0.172,0.078,0.125,0.094,0.078,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.031,0.000,0.000,0.109,0.469,0.266,0.109,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.031,0.078,0.656,0.234,0.016,0.016,0.000,0.000,0.000,0.109,0.360,0.203,0.141,0.031,0.156
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),19: 6pm (6pm-7pm),163,2961,3011,16.2,16.1,18,17,3.054,0.015,0.059,0.176,0.176,0.192,0.132,0.103,0.029,0.029,0.000,0.015,0.000,0.015,0.029,0.015,0.015,0.000,0.000,0.088,0.396,0.324,0.059,0.029,0.015,0.015,0.059,0.015,0.000,0.000,0.000,0.103,0.588,0.250,0.059,0.000,0.000,0.000,0.000,0.250,0.470,0.118,0.044,0.044,0.074
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),20: 7pm (7pm-8pm),163,2847,2836,16.8,16.3,20,19,4.058,0.016,0.131,0.213,0.263,0.131,0.016,0.066,0.033,0.016,0.033,0.033,0.016,0.000,0.000,0.000,0.033,0.000,0.000,0.049,0.508,0.279,0.082,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.066,0.557,0.295,0.049,0.033,0.000,0.000,0.000,0.213,0.492,0.115,0.049,0.000,0.131
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),21: 8pm (8pm-9pm),68,3579,3571,20.0,20.5,19,20,4.015,0.000,0.095,0.143,0.048,0.095,0.236,0.048,0.143,0.048,0.000,0.048,0.048,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.381,0.190,0.286,0.048,0.000,0.000,0.095,0.000,0.000,0.000,0.000,0.095,0.381,0.429,0.095,0.000,0.000,0.000,0.000,0.143,0.476,0.190,0.048,0.048,0.095
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),22: 9pm (9pm-10pm),27,1468,1772,8.4,9.7,20,20,7.142,0.000,0.222,0.556,0.111,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.333,0.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.222,0.000,0.111,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),23: 10pm (10pm-11pm),5,1500,1500,9.7,9.7,23,23,1.673,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),00: All Day (12am-12am),2572,2534,2589,14.6,14.8,18,18,2.914,0.021,0.131,0.244,0.209,0.146,0.081,0.051,0.031,0.018,0.019,0.008,0.006,0.007,0.004,0.004,0.020,0.003,0.039,0.068,0.521,0.205,0.085,0.020,0.011,0.016,0.008,0.004,0.002,0.002,0.016,0.149,0.504,0.265,0.063,0.013,0.006,0.000,0.000,0.238,0.476,0.135,0.086,0.025,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),01: 12am (12am-1am),3,2144,2144,13.0,13.0,21,21,2.163,0.000,0.143,0.143,0.285,0.286,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.143,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.428,0.286,0.143,0.000,0.000,0.000,0.000,0.429,0.571,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),02: 1am (1am-2am),2,4421,4312,47.7,41.7,27,25,2.634,0.000,0.000,0.200,0.400,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.200,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.400,0.400,0.000,0.200,0.000,0.000,0.000,0.400,0.400,0.000,0.000,0.200,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),03: 2am (2am-3am),1,1738,1738,11.2,11.2,23,23,2.062,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),04: 3am (3am-4am),0,1410,1410,6.2,6.2,16,16,2.021,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),05: 4am (4am-5am),11,3026,2798,24.3,21.6,22,21,4.619,0.000,0.167,0.387,0.167,0.056,0.056,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.056,0.056,0.442,0.278,0.000,0.056,0.000,0.056,0.000,0.000,0.000,0.000,0.056,0.056,0.499,0.333,0.056,0.000,0.000,0.056,0.000,0.222,0.500,0.111,0.000,0.000,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),06: 5am (5am-6am),180,2245,2296,13.5,13.7,18,18,2.639,0.009,0.147,0.322,0.238,0.125,0.063,0.027,0.023,0.011,0.011,0.002,0.004,0.002,0.000,0.002,0.014,0.000,0.022,0.039,0.610,0.224,0.048,0.020,0.009,0.004,0.007,0.000,0.002,0.002,0.013,0.104,0.517,0.303,0.056,0.016,0.002,0.002,0.000,0.240,0.582,0.099,0.047,0.014,0.018
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),07: 6am (6am-7am),198,2400,2462,12.9,13.1,17,17,2.799,0.007,0.118,0.257,0.240,0.176,0.068,0.061,0.022,0.014,0.009,0.004,0.007,0.002,0.004,0.000,0.011,0.002,0.013,0.068,0.596,0.213,0.057,0.020,0.009,0.005,0.004,0.002,0.000,0.002,0.009,0.167,0.570,0.204,0.048,0.004,0.007,0.000,0.000,0.231,0.515,0.151,0.056,0.013,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),08: 7am (7am-8am),56,2049,2102,9.2,9.5,17,17,2.974,0.057,0.146,0.294,0.211,0.106,0.049,0.081,0.016,0.016,0.000,0.016,0.008,0.000,0.000,0.000,0.000,0.000,0.049,0.098,0.602,0.195,0.016,0.016,0.008,0.008,0.008,0.000,0.000,0.000,0.000,0.203,0.504,0.236,0.049,0.008,0.000,0.000,0.000,0.179,0.480,0.154,0.130,0.000,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),09: 8am (8am-9am),24,2132,2262,9.5,9.7,16,15,3.230,0.017,0.220,0.203,0.220,0.119,0.051,0.085,0.017,0.017,0.017,0.017,0.000,0.000,0.017,0.000,0.000,0.000,0.085,0.051,0.576,0.203,0.051,0.017,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.220,0.509,0.254,0.017,0.000,0.000,0.000,0.000,0.102,0.541,0.153,0.102,0.034,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),10: 9am (9am-10am),51,2194,2260,9.3,9.8,16,16,3.306,0.049,0.164,0.238,0.255,0.148,0.033,0.016,0.041,0.008,0.016,0.000,0.000,0.000,0.008,0.016,0.008,0.000,0.066,0.107,0.541,0.197,0.057,0.008,0.000,0.016,0.008,0.000,0.000,0.000,0.000,0.156,0.574,0.246,0.008,0.016,0.000,0.000,0.000,0.082,0.491,0.172,0.156,0.033,0.066
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),11: 10am (10am-11am),81,2761,2832,16.7,16.5,18,18,3.582,0.029,0.110,0.262,0.153,0.163,0.086,0.057,0.029,0.014,0.019,0.010,0.010,0.010,0.005,0.014,0.029,0.000,0.038,0.081,0.478,0.211,0.115,0.019,0.005,0.014,0.000,0.010,0.000,0.005,0.024,0.105,0.564,0.273,0.029,0.024,0.005,0.000,0.000,0.134,0.310,0.211,0.201,0.077,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),12: 11am (11am-12noon),192,2763,2832,15.3,15.5,17,17,3.442,0.032,0.112,0.229,0.189,0.159,0.085,0.065,0.027,0.017,0.020,0.007,0.002,0.007,0.007,0.002,0.040,0.002,0.055,0.065,0.534,0.216,0.055,0.010,0.007,0.017,0.007,0.005,0.000,0.000,0.027,0.179,0.528,0.236,0.037,0.010,0.010,0.000,0.000,0.137,0.366,0.174,0.221,0.045,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),13: 12pm (12noon-1pm),246,2328,2403,12.8,13.0,17,17,3.393,0.021,0.134,0.289,0.225,0.144,0.078,0.026,0.026,0.004,0.009,0.006,0.004,0.009,0.004,0.004,0.017,0.000,0.055,0.104,0.563,0.168,0.068,0.006,0.002,0.009,0.004,0.004,0.002,0.000,0.015,0.176,0.524,0.251,0.036,0.004,0.009,0.000,0.000,0.134,0.427,0.163,0.159,0.032,0.085
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),14: 1pm (1pm-2pm),236,2383,2494,12.3,12.9,17,17,3.189,0.039,0.128,0.227,0.188,0.157,0.086,0.066,0.032,0.026,0.021,0.005,0.005,0.000,0.003,0.006,0.011,0.005,0.050,0.095,0.490,0.194,0.092,0.026,0.018,0.011,0.008,0.002,0.000,0.003,0.006,0.167,0.502,0.254,0.070,0.005,0.002,0.000,0.000,0.202,0.462,0.150,0.094,0.037,0.055
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),15: 2pm (2pm-3pm),216,2639,2685,14.6,14.8,17,17,2.926,0.016,0.120,0.246,0.216,0.146,0.085,0.045,0.035,0.017,0.016,0.016,0.003,0.003,0.003,0.002,0.031,0.003,0.030,0.085,0.504,0.214,0.091,0.019,0.007,0.009,0.009,0.002,0.000,0.003,0.024,0.150,0.531,0.240,0.063,0.009,0.007,0.000,0.000,0.223,0.440,0.167,0.111,0.031,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),16: 3pm (3pm-4pm),231,2568,2653,14.9,15.3,18,19,2.959,0.025,0.158,0.214,0.185,0.138,0.099,0.046,0.030,0.013,0.026,0.008,0.013,0.012,0.005,0.008,0.020,0.000,0.036,0.066,0.483,0.213,0.114,0.020,0.010,0.015,0.018,0.002,0.005,0.005,0.013,0.104,0.525,0.288,0.069,0.012,0.002,0.000,0.000,0.234,0.477,0.125,0.087,0.041,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),17: 4pm (4pm-5pm),195,2932,2940,20.5,20.3,20,20,2.704,0.017,0.121,0.226,0.221,0.121,0.089,0.048,0.030,0.015,0.017,0.009,0.009,0.022,0.013,0.007,0.035,0.000,0.033,0.058,0.476,0.199,0.095,0.026,0.020,0.019,0.013,0.009,0.006,0.007,0.039,0.121,0.452,0.289,0.095,0.024,0.019,0.000,0.000,0.310,0.437,0.143,0.063,0.017,0.030
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),18: 5pm (5pm-6pm),155,2671,2716,16.7,16.9,19,19,2.683,0.020,0.131,0.233,0.192,0.167,0.071,0.057,0.027,0.025,0.010,0.005,0.010,0.010,0.010,0.002,0.030,0.002,0.067,0.052,0.458,0.209,0.111,0.015,0.017,0.025,0.007,0.005,0.002,0.000,0.030,0.160,0.446,0.281,0.081,0.022,0.010,0.000,0.000,0.313,0.440,0.143,0.047,0.030,0.027
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),19: 6pm (6pm-7pm),142,2453,2514,12.8,13.2,17,17,2.575,0.019,0.133,0.228,0.205,0.125,0.091,0.078,0.036,0.030,0.033,0.008,0.000,0.006,0.000,0.000,0.008,0.011,0.044,0.053,0.535,0.172,0.102,0.022,0.022,0.025,0.000,0.008,0.000,0.003,0.003,0.194,0.474,0.260,0.055,0.014,0.003,0.000,0.000,0.307,0.532,0.075,0.036,0.011,0.039
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),20: 7pm (7pm-8pm),126,2740,2740,15.5,15.6,17,17,2.474,0.010,0.124,0.219,0.194,0.160,0.103,0.039,0.047,0.016,0.036,0.013,0.008,0.013,0.000,0.000,0.018,0.008,0.047,0.062,0.507,0.196,0.080,0.028,0.010,0.028,0.013,0.005,0.003,0.000,0.013,0.204,0.465,0.235,0.072,0.021,0.003,0.000,0.000,0.357,0.518,0.078,0.026,0.000,0.021
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),21: 8pm (8pm-9pm),154,2695,2721,15.7,15.7,19,19,2.518,0.008,0.113,0.208,0.211,0.158,0.070,0.065,0.050,0.040,0.035,0.018,0.000,0.003,0.005,0.003,0.013,0.003,0.020,0.035,0.491,0.225,0.110,0.040,0.020,0.030,0.005,0.010,0.003,0.000,0.008,0.133,0.461,0.295,0.093,0.015,0.003,0.000,0.000,0.318,0.533,0.093,0.025,0.013,0.018
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),22: 9pm (9pm-10pm),31,2324,2347,14.6,14.7,19,19,2.344,0.036,0.133,0.302,0.193,0.120,0.084,0.036,0.036,0.036,0.012,0.000,0.000,0.000,0.000,0.000,0.012,0.012,0.036,0.060,0.519,0.229,0.084,0.012,0.000,0.036,0.000,0.000,0.000,0.000,0.012,0.120,0.435,0.325,0.084,0.024,0.012,0.000,0.000,0.265,0.627,0.096,0.000,0.000,0.012
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),23: 10pm (10pm-11pm),28,2355,2404,17.1,17.1,23,23,3.351,0.048,0.157,0.205,0.181,0.169,0.096,0.036,0.024,0.048,0.012,0.000,0.012,0.000,0.000,0.000,0.012,0.000,0.048,0.024,0.398,0.253,0.169,0.048,0.000,0.048,0.000,0.000,0.000,0.000,0.012,0.048,0.337,0.398,0.205,0.000,0.012,0.000,0.000,0.313,0.543,0.096,0.012,0.000,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),24: 11pm (11pm-12am),12,1826,1826,10.2,10.2,20,20,2.442,0.029,0.295,0.294,0.206,0.029,0.088,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.677,0.176,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.471,0.441,0.059,0.000,0.000,0.000,0.000,0.294,0.530,0.147,0.029,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),00: All Day (12am-12am),2204,2624,2691,16.2,16.4,19,19,2.887,0.016,0.134,0.240,0.214,0.143,0.089,0.040,0.026,0.016,0.019,0.008,0.009,0.010,0.004,0.006,0.026,0.006,0.027,0.049,0.538,0.198,0.093,0.017,0.010,0.020,0.010,0.007,0.003,0.001,0.021,0.135,0.493,0.281,0.067,0.016,0.008,0.000,0.000,0.240,0.458,0.142,0.098,0.026,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),01: 12am (12am-1am),5,2058,2058,6.1,6.1,11,11,1.967,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),06: 5am (5am-6am),94,2199,2343,14.6,14.9,20,19,2.968,0.000,0.290,0.244,0.200,0.067,0.111,0.000,0.022,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.022,0.668,0.244,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.089,0.422,0.445,0.022,0.022,0.000,0.000,0.000,0.133,0.512,0.178,0.111,0.044,0.022
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),07: 6am (6am-7am),191,2489,2534,13.8,13.9,18,17,2.555,0.013,0.077,0.205,0.319,0.154,0.090,0.064,0.026,0.013,0.000,0.000,0.013,0.013,0.000,0.000,0.013,0.000,0.000,0.051,0.577,0.256,0.051,0.026,0.000,0.000,0.013,0.013,0.000,0.000,0.013,0.192,0.488,0.256,0.051,0.000,0.013,0.000,0.000,0.346,0.385,0.179,0.077,0.000,0.013
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),08: 7am (7am-8am),32,1623,1688,7.2,7.7,17,18,2.834,0.000,0.363,0.273,0.182,0.091,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.091,0.545,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.636,0.182,0.091,0.000,0.000,0.000,0.000,0.182,0.545,0.000,0.273,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),09: 8am (8am-9am),23,1875,2443,7.0,8.4,14,14,4.502,0.000,0.125,0.375,0.250,0.125,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.125,0.375,0.000,0.125
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),10: 9am (9am-10am),51,2096,2590,8.2,11.5,15,15,3.650,0.000,0.059,0.294,0.352,0.118,0.059,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.882,0.000,0.059,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.176,0.648,0.176,0.000,0.000,0.000,0.000,0.000,0.059,0.529,0.000,0.235,0.118,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),11: 10am (10am-11am),60,3228,2940,24.2,20.9,19,18,4.145,0.000,0.083,0.333,0.208,0.167,0.042,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.042,0.000,0.000,0.042,0.625,0.167,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.042,0.750,0.125,0.000,0.083,0.000,0.000,0.000,0.083,0.376,0.125,0.125,0.083,0.208
