,Year,Month,Day,DOW,Day Part,Count
5723,2020.0,July,15.0,Wed,24:00,11.0
5724,2020.0,July,15.0,Wed,Total,1411.0
5725,2020.0,July,16.0,Thurs,1:00,6.0
5726,2020.0,July,16.0,Thurs,2:00,1.0
5727,2020.0,July,16.0,Thurs,3:00,1.0
5728,2020.0,July,16.0,Thurs,4:00,17.0
5729,2020.0,July,16.0,Thurs,5:00,203.0
5730,2020.0,July,16.0,Thurs,6:00,6.0
5731,2020.0,July,16.0,Thurs,7:00,7.0
5732,2020.0,July,16.0,Thurs,8:00,10.0
5733,2020.0,July,16.0,Thurs,9:00,17.0
5734,2020.0,July,16.0,Thurs,10:00,43.0
5735,2020.0,July,16.0,Thurs,11:00,89.0
5736,2020.0,July,16.0,Thurs,12:00,110.0
5737,2020.0,July,16.0,Thurs,13:00,115.0
5738,2020.0,July,16.0,Thurs,14:00,123.0
5739,2020.0,July,16.0,Thurs,15:00,116.0
5740,2020.0,July,16.0,Thurs,16:00,110.0
5741,2020.0,July,16.0,Thurs,17:00,91.0
5742,2020.0,July,16.0,Thurs,18:00,64.0
5743,2020.0,July,16.0,Thurs,19:00,52.0
5744,2020.0,July,16.0,Thurs,20:00,105.0
5745,2020.0,July,16.0,Thurs,21:00,36.0
5746,2020.0,July,16.0,Thurs,22:00,21.0
5747,2020.0,July,16.0,Thurs,23:00,8.0
5748,2020.0,July,16.0,Thurs,24:00,5.0
5749,2020.0,July,16.0,Thurs,Total,1356.0
5750,2020.0,July,17.0,Fri,1:00,0.0
5751,2020.0,July,17.0,Fri,2:00,0.0
5752,2020.0,July,17.0,Fri,3:00,2.0
5753,2020.0,July,17.0,Fri,4:00,8.0
5754,2020.0,July,17.0,Fri,5:00,48.0
5755,2020.0,July,17.0,Fri,6:00,11.0
5756,2020.0,July,17.0,Fri,7:00,2.0
5757,2020.0,July,17.0,Fri,8:00,9.0
5758,2020.0,July,17.0,Fri,9:00,23.0
5759,2020.0,July,17.0,Fri,10:00,36.0
5760,2020.0,July,17.0,Fri,11:00,52.0
5761,2020.0,July,17.0,Fri,12:00,76.0
5762,2020.0,July,17.0,Fri,13:00,95.0
5763,2020.0,July,17.0,Fri,14:00,78.0
5764,2020.0,July,17.0,Fri,15:00,77.0
5765,2020.0,July,17.0,Fri,16:00,72.0
5766,2020.0,July,17.0,Fri,17:00,49.0
5767,2020.0,July,17.0,Fri,18:00,42.0
5768,2020.0,July,17.0,Fri,19:00,16.0
5769,2020.0,July,17.0,Fri,20:00,17.0
5770,2020.0,July,17.0,Fri,21:00,3.0
5771,2020.0,July,17.0,Fri,22:00,1.0
5772,2020.0,July,17.0,Fri,23:00,0.0
5773,2020.0,July,17.0,Fri,24:00,1.0
5774,2020.0,July,17.0,Fri,Total,718.0
5775,2020.0,July,18.0,Sat,1:00,0.0
5776,2020.0,July,18.0,Sat,2:00,0.0
5777,2020.0,July,18.0,Sat,3:00,0.0
5778,2020.0,July,18.0,Sat,4:00,12.0
5779,2020.0,July,18.0,Sat,5:00,102.0
5780,2020.0,July,18.0,Sat,6:00,13.0
5781,2020.0,July,18.0,Sat,7:00,5.0
5782,2020.0,July,18.0,Sat,8:00,14.0
5783,2020.0,July,18.0,Sat,9:00,30.0
5784,2020.0,July,18.0,Sat,10:00,64.0
5785,2020.0,July,18.0,Sat,11:00,99.0
5786,2020.0,July,18.0,Sat,12:00,111.0
5787,2020.0,July,18.0,Sat,13:00,169.0
5788,2020.0,July,18.0,Sat,14:00,160.0
5789,2020.0,July,18.0,Sat,15:00,175.0
5790,2020.0,July,18.0,Sat,16:00,173.0
5791,2020.0,July,18.0,Sat,17:00,132.0
5792,2020.0,July,18.0,Sat,18:00,89.0
5793,2020.0,July,18.0,Sat,19:00,80.0
5794,2020.0,July,18.0,Sat,20:00,180.0
5795,2020.0,July,18.0,Sat,21:00,63.0
5796,2020.0,July,18.0,Sat,22:00,38.0
5797,2020.0,July,18.0,Sat,23:00,21.0
5798,2020.0,July,18.0,Sat,24:00,15.0
5799,2020.0,July,18.0,Sat,Total,1745.0
5800,2020.0,July,19.0,Sun,1:00,0.0
5801,2020.0,July,19.0,Sun,2:00,1.0
5802,2020.0,July,19.0,Sun,3:00,1.0
5803,2020.0,July,19.0,Sun,4:00,25.0
5804,2020.0,July,19.0,Sun,5:00,193.0
5805,2020.0,July,19.0,Sun,6:00,15.0
5806,2020.0,July,19.0,Sun,7:00,6.0
5807,2020.0,July,19.0,Sun,8:00,9.0
5808,2020.0,July,19.0,Sun,9:00,30.0
5809,2020.0,July,19.0,Sun,10:00,80.0
5810,2020.0,July,19.0,Sun,11:00,100.0
5811,2020.0,July,19.0,Sun,12:00,144.0
5812,2020.0,July,19.0,Sun,13:00,129.0
5813,2020.0,July,19.0,Sun,14:00,164.0
5814,2020.0,July,19.0,Sun,15:00,121.0
5815,2020.0,July,19.0,Sun,16:00,123.0
5816,2020.0,July,19.0,Sun,17:00,93.0
5817,2020.0,July,19.0,Sun,18:00,59.0
5818,2020.0,July,19.0,Sun,19:00,70.0
5819,2020.0,July,19.0,Sun,20:00,91.0
5820,2020.0,July,19.0,Sun,21:00,27.0
5821,2020.0,July,19.0,Sun,22:00,22.0
5822,2020.0,July,19.0,Sun,23:00,23.0
5823,2020.0,July,19.0,Sun,24:00,5.0
5824,2020.0,July,19.0,Sun,Total,1531.0
5825,2020.0,July,20.0,Mon,1:00,3.0
5826,2020.0,July,20.0,Mon,2:00,0.0
5827,2020.0,July,20.0,Mon,3:00,0.0
5828,2020.0,July,20.0,Mon,4:00,7.0
5829,2020.0,July,20.0,Mon,5:00,114.0
5830,2020.0,July,20.0,Mon,6:00,13.0
5831,2020.0,July,20.0,Mon,7:00,4.0
5832,2020.0,July,20.0,Mon,8:00,5.0
5833,2020.0,July,20.0,Mon,9:00,28.0
5834,2020.0,July,20.0,Mon,10:00,73.0
5835,2020.0,July,20.0,Mon,11:00,84.0
5836,2020.0,July,20.0,Mon,12:00,109.0
5837,2020.0,July,20.0,Mon,13:00,103.0
5838,2020.0,July,20.0,Mon,14:00,87.0
5839,2020.0,July,20.0,Mon,15:00,107.0
5840,2020.0,July,20.0,Mon,16:00,82.0
5841,2020.0,July,20.0,Mon,17:00,78.0
5842,2020.0,July,20.0,Mon,18:00,46.0
5843,2020.0,July,20.0,Mon,19:00,70.0
5844,2020.0,July,20.0,Mon,20:00,130.0
5845,2020.0,July,20.0,Mon,21:00,42.0
5846,2020.0,July,20.0,Mon,22:00,26.0
5847,2020.0,July,20.0,Mon,23:00,10.0
5848,2020.0,July,20.0,Mon,24:00,8.0
5849,2020.0,July,20.0,Mon,Total,1229.0
5850,2020.0,July,21.0,Tues,1:00,4.0
5851,2020.0,July,21.0,Tues,2:00,3.0
5852,2020.0,July,21.0,Tues,3:00,2.0
5853,2020.0,July,21.0,Tues,4:00,25.0
5854,2020.0,July,21.0,Tues,5:00,245.0
5855,2020.0,July,21.0,Tues,6:00,12.0
5856,2020.0,July,21.0,Tues,7:00,7.0
5857,2020.0,July,21.0,Tues,8:00,10.0
5858,2020.0,July,21.0,Tues,9:00,25.0
5859,2020.0,July,21.0,Tues,10:00,70.0
5860,2020.0,July,21.0,Tues,11:00,90.0
5861,2020.0,July,21.0,Tues,12:00,127.0
5862,2020.0,July,21.0,Tues,13:00,120.0
5863,2020.0,July,21.0,Tues,14:00,135.0
5864,2020.0,July,21.0,Tues,15:00,139.0
5865,2020.0,July,21.0,Tues,16:00,112.0
5866,2020.0,July,21.0,Tues,17:00,103.0
5867,2020.0,July,21.0,Tues,18:00,79.0
5868,2020.0,July,21.0,Tues,19:00,83.0
5869,2020.0,July,21.0,Tues,20:00,183.0
5870,2020.0,July,21.0,Tues,21:00,23.0
5871,2020.0,July,21.0,Tues,22:00,92.0
5872,2020.0,July,21.0,Tues,23:00,36.0
5873,2020.0,July,21.0,Tues,24:00,14.0
5874,2020.0,July,21.0,Tues,Total,1739.0
5875,2020.0,July,22.0,Wed,1:00,4.0
5876,2020.0,July,22.0,Wed,2:00,0.0
5877,2020.0,July,22.0,Wed,3:00,0.0
5878,2020.0,July,22.0,Wed,4:00,8.0
5879,2020.0,July,22.0,Wed,5:00,117.0
5880,2020.0,July,22.0,Wed,6:00,10.0
5881,2020.0,July,22.0,Wed,7:00,7.0
5882,2020.0,July,22.0,Wed,8:00,10.0
5883,2020.0,July,22.0,Wed,9:00,27.0
5884,2020.0,July,22.0,Wed,10:00,31.0
5885,2020.0,July,22.0,Wed,11:00,71.0
5886,2020.0,July,22.0,Wed,12:00,99.0
5887,2020.0,July,22.0,Wed,13:00,132.0
5888,2020.0,July,22.0,Wed,14:00,127.0
5889,2020.0,July,22.0,Wed,15:00,92.0
5890,2020.0,July,22.0,Wed,16:00,100.0
5891,2020.0,July,22.0,Wed,17:00,88.0
5892,2020.0,July,22.0,Wed,18:00,51.0
5893,2020.0,July,22.0,Wed,19:00,55.0
5894,2020.0,July,22.0,Wed,20:00,93.0
5895,2020.0,July,22.0,Wed,21:00,21.0
5896,2020.0,July,22.0,Wed,22:00,3.0
5897,2020.0,July,22.0,Wed,23:00,2.0
5898,2020.0,July,22.0,Wed,24:00,1.0
5899,2020.0,July,22.0,Wed,Total,1149.0
5900,2020.0,July,23.0,Thurs,1:00,2.0
5901,2020.0,July,23.0,Thurs,2:00,0.0
5902,2020.0,July,23.0,Thurs,3:00,0.0
5903,2020.0,July,23.0,Thurs,4:00,0.0
5904,2020.0,July,23.0,Thurs,5:00,25.0
5905,2020.0,July,23.0,Thurs,6:00,3.0
5906,2020.0,July,23.0,Thurs,7:00,4.0
5907,2020.0,July,23.0,Thurs,8:00,8.0
5908,2020.0,July,23.0,Thurs,9:00,8.0
5909,2020.0,July,23.0,Thurs,10:00,10.0
5910,2020.0,July,23.0,Thurs,11:00,42.0
5911,2020.0,July,23.0,Thurs,12:00,62.0
5912,2020.0,July,23.0,Thurs,13:00,72.0
5913,2020.0,July,23.0,Thurs,14:00,88.0
5914,2020.0,July,23.0,Thurs,15:00,113.0
5915,2020.0,July,23.0,Thurs,16:00,105.0
5916,2020.0,July,23.0,Thurs,17:00,81.0
5917,2020.0,July,23.0,Thurs,18:00,48.0
5918,2020.0,July,23.0,Thurs,19:00,31.0
5919,2020.0,July,23.0,Thurs,20:00,33.0
5920,2020.0,July,23.0,Thurs,21:00,14.0
5921,2020.0,July,23.0,Thurs,22:00,5.0
5922,2020.0,July,23.0,Thurs,23:00,3.0
5923,2020.0,July,23.0,Thurs,24:00,1.0
5924,2020.0,July,23.0,Thurs,Total,758.0
5925,2020.0,July,24.0,Fri,1:00,0.0
5926,2020.0,July,24.0,Fri,2:00,0.0
5927,2020.0,July,24.0,Fri,3:00,0.0
5928,2020.0,July,24.0,Fri,4:00,2.0
5929,2020.0,July,24.0,Fri,5:00,145.0
5930,2020.0,July,24.0,Fri,6:00,29.0
5931,2020.0,July,24.0,Fri,7:00,8.0
5932,2020.0,July,24.0,Fri,8:00,7.0
5933,2020.0,July,24.0,Fri,9:00,38.0
5934,2020.0,July,24.0,Fri,10:00,74.0
5935,2020.0,July,24.0,Fri,11:00,114.0
5936,2020.0,July,24.0,Fri,12:00,152.0
5937,2020.0,July,24.0,Fri,13:00,124.0
5938,2020.0,July,24.0,Fri,14:00,131.0
5939,2020.0,July,24.0,Fri,15:00,133.0
5940,2020.0,July,24.0,Fri,16:00,137.0
5941,2020.0,July,24.0,Fri,17:00,118.0
5942,2020.0,July,24.0,Fri,18:00,82.0
5943,2020.0,July,24.0,Fri,19:00,87.0
5944,2020.0,July,24.0,Fri,20:00,161.0
5945,2020.0,July,24.0,Fri,21:00,51.0
5946,2020.0,July,24.0,Fri,22:00,63.0
5947,2020.0,July,24.0,Fri,23:00,36.0
5948,2020.0,July,24.0,Fri,24:00,15.0
5949,2020.0,July,24.0,Fri,Total,1707.0
5950,2020.0,July,25.0,Sat,1:00,4.0
5951,2020.0,July,25.0,Sat,2:00,2.0
5952,2020.0,July,25.0,Sat,3:00,1.0
5953,2020.0,July,25.0,Sat,4:00,15.0
5954,2020.0,July,25.0,Sat,5:00,236.0
5955,2020.0,July,25.0,Sat,6:00,19.0
5956,2020.0,July,25.0,Sat,7:00,8.0
5957,2020.0,July,25.0,Sat,8:00,15.0
5958,2020.0,July,25.0,Sat,9:00,35.0
5959,2020.0,July,25.0,Sat,10:00,88.0
5960,2020.0,July,25.0,Sat,11:00,124.0
5961,2020.0,July,25.0,Sat,12:00,144.0
5962,2020.0,July,25.0,Sat,13:00,175.0
5963,2020.0,July,25.0,Sat,14:00,143.0
5964,2020.0,July,25.0,Sat,15:00,130.0
5965,2020.0,July,25.0,Sat,16:00,139.0
5966,2020.0,July,25.0,Sat,17:00,100.0
5967,2020.0,July,25.0,Sat,18:00,108.0
5968,2020.0,July,25.0,Sat,19:00,111.0
5969,2020.0,July,25.0,Sat,20:00,201.0
5970,2020.0,July,25.0,Sat,21:00,43.0
5971,2020.0,July,25.0,Sat,22:00,29.0
5972,2020.0,July,25.0,Sat,23:00,23.0
5973,2020.0,July,25.0,Sat,24:00,9.0
5974,2020.0,July,25.0,Sat,Total,1902.0
5975,2020.0,July,26.0,Sun,1:00,1.0
5976,2020.0,July,26.0,Sun,2:00,0.0
5977,2020.0,July,26.0,Sun,3:00,1.0
5978,2020.0,July,26.0,Sun,4:00,20.0
5979,2020.0,July,26.0,Sun,5:00,190.0
5980,2020.0,July,26.0,Sun,6:00,27.0
5981,2020.0,July,26.0,Sun,7:00,10.0
5982,2020.0,July,26.0,Sun,8:00,11.0
5983,2020.0,July,26.0,Sun,9:00,37.0
5984,2020.0,July,26.0,Sun,10:00,58.0
5985,2020.0,July,26.0,Sun,11:00,104.0
5986,2020.0,July,26.0,Sun,12:00,104.0
5987,2020.0,July,26.0,Sun,13:00,140.0
5988,2020.0,July,26.0,Sun,14:00,152.0
5989,2020.0,July,26.0,Sun,15:00,112.0
5990,2020.0,July,26.0,Sun,16:00,125.0
5991,2020.0,July,26.0,Sun,17:00,103.0
5992,2020.0,July,26.0,Sun,18:00,62.0
5993,2020.0,July,26.0,Sun,19:00,65.0
5994,2020.0,July,26.0,Sun,20:00,94.0
5995,2020.0,July,26.0,Sun,21:00,20.0
5996,2020.0,July,26.0,Sun,22:00,5.0
5997,2020.0,July,26.0,Sun,23:00,3.0
5998,2020.0,July,26.0,Sun,24:00,2.0
5999,2020.0,July,26.0,Sun,Total,1446.0
6000,2020.0,July,27.0,Mon,1:00,3.0
6001,2020.0,July,27.0,Mon,2:00,1.0
6002,2020.0,July,27.0,Mon,3:00,0.0
6003,2020.0,July,27.0,Mon,4:00,5.0
6004,2020.0,July,27.0,Mon,5:00,114.0
6005,2020.0,July,27.0,Mon,6:00,14.0
6006,2020.0,July,27.0,Mon,7:00,7.0
6007,2020.0,July,27.0,Mon,8:00,5.0
6008,2020.0,July,27.0,Mon,9:00,25.0
6009,2020.0,July,27.0,Mon,10:00,58.0
6010,2020.0,July,27.0,Mon,11:00,91.0
6011,2020.0,July,27.0,Mon,12:00,116.0
6012,2020.0,July,27.0,Mon,13:00,127.0
6013,2020.0,July,27.0,Mon,14:00,134.0
6014,2020.0,July,27.0,Mon,15:00,115.0
6015,2020.0,July,27.0,Mon,16:00,92.0
6016,2020.0,July,27.0,Mon,17:00,74.0
6017,2020.0,July,27.0,Mon,18:00,55.0
6018,2020.0,July,27.0,Mon,19:00,54.0
6019,2020.0,July,27.0,Mon,20:00,117.0
6020,2020.0,July,27.0,Mon,21:00,27.0
6021,2020.0,July,27.0,Mon,22:00,10.0
6022,2020.0,July,27.0,Mon,23:00,4.0
6023,2020.0,July,27.0,Mon,24:00,1.0
6024,2020.0,July,27.0,Mon,Total,1249.0
6025,2020.0,July,28.0,Tues,1:00,0.0
6026,2020.0,July,28.0,Tues,2:00,0.0
6027,2020.0,July,28.0,Tues,3:00,2.0
6028,2020.0,July,28.0,Tues,4:00,14.0
6029,2020.0,July,28.0,Tues,5:00,208.0
6030,2020.0,July,28.0,Tues,6:00,28.0
6031,2020.0,July,28.0,Tues,7:00,5.0
6032,2020.0,July,28.0,Tues,8:00,12.0
6033,2020.0,July,28.0,Tues,9:00,21.0
6034,2020.0,July,28.0,Tues,10:00,48.0
6035,2020.0,July,28.0,Tues,11:00,106.0
6036,2020.0,July,28.0,Tues,12:00,101.0
6037,2020.0,July,28.0,Tues,13:00,123.0
6038,2020.0,July,28.0,Tues,14:00,115.0
6039,2020.0,July,28.0,Tues,15:00,96.0
6040,2020.0,July,28.0,Tues,16:00,111.0
6041,2020.0,July,28.0,Tues,17:00,94.0
6042,2020.0,July,28.0,Tues,18:00,78.0
6043,2020.0,July,28.0,Tues,19:00,86.0
6044,2020.0,July,28.0,Tues,20:00,155.0
6045,2020.0,July,28.0,Tues,21:00,44.0
6046,2020.0,July,28.0,Tues,22:00,39.0
6047,2020.0,July,28.0,Tues,23:00,22.0
6048,2020.0,July,28.0,Tues,24:00,9.0
6049,2020.0,July,28.0,Tues,Total,1517.0
6050,2020.0,July,29.0,Wed,1:00,7.0
6051,2020.0,July,29.0,Wed,2:00,0.0
6052,2020.0,July,29.0,Wed,3:00,2.0
6053,2020.0,July,29.0,Wed,4:00,12.0
6054,2020.0,July,29.0,Wed,5:00,198.0
6055,2020.0,July,29.0,Wed,6:00,20.0
6056,2020.0,July,29.0,Wed,7:00,9.0
6057,2020.0,July,29.0,Wed,8:00,13.0
6058,2020.0,July,29.0,Wed,9:00,27.0
6059,2020.0,July,29.0,Wed,10:00,52.0
6060,2020.0,July,29.0,Wed,11:00,90.0
6061,2020.0,July,29.0,Wed,12:00,136.0
6062,2020.0,July,29.0,Wed,13:00,130.0
6063,2020.0,July,29.0,Wed,14:00,127.0
6064,2020.0,July,29.0,Wed,15:00,131.0
6065,2020.0,July,29.0,Wed,16:00,113.0
6066,2020.0,July,29.0,Wed,17:00,83.0
6067,2020.0,July,29.0,Wed,18:00,70.0
6068,2020.0,July,29.0,Wed,19:00,98.0
6069,2020.0,July,29.0,Wed,20:00,203.0
6070,2020.0,July,29.0,Wed,21:00,48.0
6071,2020.0,July,29.0,Wed,22:00,35.0
6072,2020.0,July,29.0,Wed,23:00,20.0
6073,2020.0,July,29.0,Wed,24:00,5.0
6074,2020.0,July,29.0,Wed,Total,1629.0
6075,2020.0,July,30.0,Thurs,1:00,4.0
6076,2020.0,July,30.0,Thurs,2:00,0.0
6077,2020.0,July,30.0,Thurs,3:00,0.0
6078,2020.0,July,30.0,Thurs,4:00,7.0
6079,2020.0,July,30.0,Thurs,5:00,107.0
6080,2020.0,July,30.0,Thurs,6:00,16.0
6081,2020.0,July,30.0,Thurs,7:00,5.0
6082,2020.0,July,30.0,Thurs,8:00,12.0
6083,2020.0,July,30.0,Thurs,9:00,22.0
6084,2020.0,July,30.0,Thurs,10:00,61.0
6085,2020.0,July,30.0,Thurs,11:00,83.0
6086,2020.0,July,30.0,Thurs,12:00,122.0
6087,2020.0,July,30.0,Thurs,13:00,119.0
6088,2020.0,July,30.0,Thurs,14:00,116.0
6089,2020.0,July,30.0,Thurs,15:00,122.0
6090,2020.0,July,30.0,Thurs,16:00,103.0
6091,2020.0,July,30.0,Thurs,17:00,86.0
6092,2020.0,July,30.0,Thurs,18:00,91.0
6093,2020.0,July,30.0,Thurs,19:00,85.0
6094,2020.0,July,30.0,Thurs,20:00,133.0
6095,2020.0,July,30.0,Thurs,21:00,18.0
6096,2020.0,July,30.0,Thurs,22:00,9.0
6097,2020.0,July,30.0,Thurs,23:00,8.0
6098,2020.0,July,30.0,Thurs,24:00,5.0
6099,2020.0,July,30.0,Thurs,Total,1334.0
6100,2020.0,July,31.0,Fri,1:00,2.0
6101,2020.0,July,31.0,Fri,2:00,0.0
6102,2020.0,July,31.0,Fri,3:00,1.0
6103,2020.0,July,31.0,Fri,4:00,13.0
6104,2020.0,July,31.0,Fri,5:00,236.0
6105,2020.0,July,31.0,Fri,6:00,38.0
6106,2020.0,July,31.0,Fri,7:00,8.0
6107,2020.0,July,31.0,Fri,8:00,18.0
6108,2020.0,July,31.0,Fri,9:00,35.0
6109,2020.0,July,31.0,Fri,10:00,63.0
6110,2020.0,July,31.0,Fri,11:00,90.0
6111,2020.0,July,31.0,Fri,12:00,152.0
6112,2020.0,July,31.0,Fri,13:00,118.0
6113,2020.0,July,31.0,Fri,14:00,119.0
6114,2020.0,July,31.0,Fri,15:00,102.0
6115,2020.0,July,31.0,Fri,16:00,100.0
6116,2020.0,July,31.0,Fri,17:00,85.0
6117,2020.0,July,31.0,Fri,18:00,65.0
6118,2020.0,July,31.0,Fri,19:00,113.0
6119,2020.0,July,31.0,Fri,20:00,182.0
6120,2020.0,July,31.0,Fri,21:00,32.0
6121,2020.0,July,31.0,Fri,22:00,47.0
6122,2020.0,July,31.0,Fri,23:00,26.0
6123,2020.0,July,31.0,Fri,24:00,9.0
6124,2020.0,July,31.0,Fri,Total,1654.0
6125,2020.0,AUG,1.0,Sat,1:00,0.0
6126,2020.0,AUG,1.0,Sat,2:00,6.0
6127,2020.0,AUG,1.0,Sat,3:00,0.0
6128,2020.0,AUG,1.0,Sat,4:00,15.0
6129,2020.0,AUG,1.0,Sat,5:00,216.0
6130,2020.0,AUG,1.0,Sat,6:00,53.0
6131,2020.0,AUG,1.0,Sat,7:00,8.0
6132,2020.0,AUG,1.0,Sat,8:00,10.0
6133,2020.0,AUG,1.0,Sat,9:00,47.0
6134,2020.0,AUG,1.0,Sat,10:00,84.0
6135,2020.0,AUG,1.0,Sat,11:00,134.0
6136,2020.0,AUG,1.0,Sat,12:00,143.0
6137,2020.0,AUG,1.0,Sat,13:00,143.0
6138,2020.0,AUG,1.0,Sat,14:00,146.0
6139,2020.0,AUG,1.0,Sat,15:00,143.0
6140,2020.0,AUG,1.0,Sat,16:00,151.0
6141,2020.0,AUG,1.0,Sat,17:00,113.0
6142,2020.0,AUG,1.0,Sat,18:00,91.0
6143,2020.0,AUG,1.0,Sat,19:00,134.0
6144,2020.0,AUG,1.0,Sat,20:00,189.0
6145,2020.0,AUG,1.0,Sat,21:00,53.0
6146,2020.0,AUG,1.0,Sat,22:00,38.0
6147,2020.0,AUG,1.0,Sat,23:00,25.0
6148,2020.0,AUG,1.0,Sat,24:00,5.0
6149,2020.0,AUG,1.0,Sat,Total,1947.0
6150,2020.0,AUG,2.0,Sun,1:00,3.0
6151,2020.0,AUG,2.0,Sun,2:00,1.0
6152,2020.0,AUG,2.0,Sun,3:00,0.0
6153,2020.0,AUG,2.0,Sun,4:00,12.0
6154,2020.0,AUG,2.0,Sun,5:00,239.0
6155,2020.0,AUG,2.0,Sun,6:00,62.0
6156,2020.0,AUG,2.0,Sun,7:00,6.0
6157,2020.0,AUG,2.0,Sun,8:00,13.0
6158,2020.0,AUG,2.0,Sun,9:00,33.0
6159,2020.0,AUG,2.0,Sun,10:00,91.0
6160,2020.0,AUG,2.0,Sun,11:00,99.0
6161,2020.0,AUG,2.0,Sun,12:00,144.0
6162,2020.0,AUG,2.0,Sun,13:00,139.0
6163,2020.0,AUG,2.0,Sun,14:00,138.0
6164,2020.0,AUG,2.0,Sun,15:00,140.0
6165,2020.0,AUG,2.0,Sun,16:00,122.0
6166,2020.0,AUG,2.0,Sun,17:00,112.0
6167,2020.0,AUG,2.0,Sun,18:00,74.0
6168,2020.0,AUG,2.0,Sun,19:00,87.0
6169,2020.0,AUG,2.0,Sun,20:00,116.0
6170,2020.0,AUG,2.0,Sun,21:00,20.0
6171,2020.0,AUG,2.0,Sun,22:00,5.0
6172,2020.0,AUG,2.0,Sun,23:00,4.0
6173,2020.0,AUG,2.0,Sun,24:00,2.0
6174,2020.0,AUG,2.0,Sun,Total,1662.0
6175,2020.0,AUG,3.0,Mon,1:00,0.0
6176,2020.0,AUG,3.0,Mon,2:00,1.0
6177,2020.0,AUG,3.0,Mon,3:00,0.0
6178,2020.0,AUG,3.0,Mon,4:00,2.0
6179,2020.0,AUG,3.0,Mon,5:00,50.0
6180,2020.0,AUG,3.0,Mon,6:00,31.0
6181,2020.0,AUG,3.0,Mon,7:00,4.0
6182,2020.0,AUG,3.0,Mon,8:00,9.0
6183,2020.0,AUG,3.0,Mon,9:00,25.0
6184,2020.0,AUG,3.0,Mon,10:00,45.0
6185,2020.0,AUG,3.0,Mon,11:00,95.0
6186,2020.0,AUG,3.0,Mon,12:00,134.0
6187,2020.0,AUG,3.0,Mon,13:00,155.0
6188,2020.0,AUG,3.0,Mon,14:00,163.0
6189,2020.0,AUG,3.0,Mon,15:00,132.0
6190,2020.0,AUG,3.0,Mon,16:00,102.0
6191,2020.0,AUG,3.0,Mon,17:00,111.0
6192,2020.0,AUG,3.0,Mon,18:00,103.0
6193,2020.0,AUG,3.0,Mon,19:00,129.0
6194,2020.0,AUG,3.0,Mon,20:00,126.0
6195,2020.0,AUG,3.0,Mon,21:00,59.0
6196,2020.0,AUG,3.0,Mon,22:00,30.0
6197,2020.0,AUG,3.0,Mon,23:00,19.0
6198,2020.0,AUG,3.0,Mon,24:00,4.0
6199,2020.0,AUG,3.0,Mon,Total,1529.0
6200,2020.0,AUG,4.0,Tues,1:00,1.0
6201,2020.0,AUG,4.0,Tues,2:00,2.0
6202,2020.0,AUG,4.0,Tues,3:00,0.0
6203,2020.0,AUG,4.0,Tues,4:00,4.0
6204,2020.0,AUG,4.0,Tues,5:00,157.0
6205,2020.0,AUG,4.0,Tues,6:00,59.0
6206,2020.0,AUG,4.0,Tues,7:00,8.0
6207,2020.0,AUG,4.0,Tues,8:00,9.0
6208,2020.0,AUG,4.0,Tues,9:00,26.0
6209,2020.0,AUG,4.0,Tues,10:00,51.0
6210,2020.0,AUG,4.0,Tues,11:00,97.0
6211,2020.0,AUG,4.0,Tues,12:00,151.0
6212,2020.0,AUG,4.0,Tues,13:00,119.0
6213,2020.0,AUG,4.0,Tues,14:00,160.0
6214,2020.0,AUG,4.0,Tues,15:00,118.0
6215,2020.0,AUG,4.0,Tues,16:00,105.0
6216,2020.0,AUG,4.0,Tues,17:00,77.0
6217,2020.0,AUG,4.0,Tues,18:00,65.0
6218,2020.0,AUG,4.0,Tues,19:00,47.0
6219,2020.0,AUG,4.0,Tues,20:00,55.0
6220,2020.0,AUG,4.0,Tues,21:00,8.0
6221,2020.0,AUG,4.0,Tues,22:00,1.0
6222,2020.0,AUG,4.0,Tues,23:00,1.0
6223,2020.0,AUG,4.0,Tues,24:00,0.0
6224,2020.0,AUG,4.0,Tues,Total,1321.0
6225,2020.0,AUG,5.0,Wed,1:00,0.0
6226,2020.0,AUG,5.0,Wed,2:00,0.0
6227,2020.0,AUG,5.0,Wed,3:00,0.0
6228,2020.0,AUG,5.0,Wed,4:00,4.0
6229,2020.0,AUG,5.0,Wed,5:00,111.0
6230,2020.0,AUG,5.0,Wed,6:00,39.0
6231,2020.0,AUG,5.0,Wed,7:00,3.0
6232,2020.0,AUG,5.0,Wed,8:00,18.0
6233,2020.0,AUG,5.0,Wed,9:00,27.0
6234,2020.0,AUG,5.0,Wed,10:00,85.0
6235,2020.0,AUG,5.0,Wed,11:00,103.0
6236,2020.0,AUG,5.0,Wed,12:00,137.0
6237,2020.0,AUG,5.0,Wed,13:00,134.0
6238,2020.0,AUG,5.0,Wed,14:00,115.0
6239,2020.0,AUG,5.0,Wed,15:00,125.0
6240,2020.0,AUG,5.0,Wed,16:00,97.0
6241,2020.0,AUG,5.0,Wed,17:00,99.0
6242,2020.0,AUG,5.0,Wed,18:00,84.0
6243,2020.0,AUG,5.0,Wed,19:00,129.0
6244,2020.0,AUG,5.0,Wed,20:00,151.0
6245,2020.0,AUG,5.0,Wed,21:00,20.0
6246,2020.0,AUG,5.0,Wed,22:00,22.0
6247,2020.0,AUG,5.0,Wed,23:00,12.0
