Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),07: 6am (6am-7am),152,2471,2471,13.5,13.5,18,18,2.495,0.000,0.211,0.158,0.158,0.262,0.105,0.000,0.053,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.211,0.474,0.105,0.105,0.000,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.526,0.368,0.053,0.000,0.000,0.000,0.000,0.263,0.421,0.263,0.053,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),08: 7am (7am-8am),160,2074,2242,9.8,11.4,18,19,3.824,0.100,0.050,0.150,0.350,0.150,0.050,0.100,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.450,0.350,0.050,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.550,0.350,0.050,0.000,0.000,0.000,0.000,0.250,0.550,0.100,0.000,0.050,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),09: 8am (8am-9am),240,2298,2370,9.4,9.5,16,15,3.444,0.000,0.133,0.267,0.167,0.100,0.133,0.100,0.067,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.667,0.167,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.467,0.300,0.000,0.000,0.000,0.000,0.000,0.167,0.366,0.167,0.100,0.067,0.133
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),10: 9am (9am-10am),416,2843,2792,15.3,14.9,18,18,2.491,0.000,0.058,0.231,0.212,0.135,0.173,0.038,0.019,0.077,0.000,0.038,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.038,0.578,0.154,0.077,0.096,0.019,0.019,0.000,0.019,0.000,0.000,0.000,0.154,0.462,0.269,0.115,0.000,0.000,0.000,0.000,0.385,0.423,0.077,0.077,0.038,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),11: 10am (10am-11am),296,2816,2804,17.4,17.1,19,19,2.962,0.000,0.189,0.189,0.217,0.108,0.135,0.027,0.000,0.000,0.000,0.000,0.054,0.000,0.054,0.027,0.000,0.000,0.000,0.162,0.379,0.270,0.054,0.000,0.000,0.081,0.000,0.054,0.000,0.000,0.000,0.054,0.595,0.243,0.108,0.000,0.000,0.000,0.000,0.324,0.541,0.000,0.027,0.027,0.081
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),12: 11am (11am-12noon),248,2893,2849,18.9,17.9,20,19,3.202,0.000,0.129,0.291,0.226,0.032,0.032,0.032,0.065,0.097,0.032,0.000,0.000,0.032,0.000,0.032,0.000,0.000,0.000,0.161,0.356,0.290,0.000,0.032,0.000,0.129,0.000,0.032,0.000,0.000,0.000,0.032,0.613,0.226,0.129,0.000,0.000,0.000,0.000,0.322,0.258,0.194,0.129,0.032,0.065
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),13: 12pm (12noon-1pm),312,2007,1997,9.9,9.8,16,16,2.997,0.000,0.256,0.359,0.179,0.051,0.026,0.051,0.026,0.000,0.026,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.282,0.538,0.128,0.000,0.000,0.000,0.026,0.026,0.000,0.000,0.000,0.000,0.103,0.718,0.128,0.051,0.000,0.000,0.000,0.000,0.384,0.205,0.205,0.103,0.026,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),14: 1pm (1pm-2pm),400,2592,2605,15.0,14.7,18,18,3.240,0.040,0.160,0.240,0.140,0.120,0.060,0.100,0.060,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.200,0.380,0.260,0.080,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.020,0.120,0.560,0.260,0.040,0.020,0.000,0.000,0.000,0.280,0.320,0.160,0.140,0.060,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),15: 2pm (2pm-3pm),344,2574,2637,11.7,12.0,15,15,3.401,0.000,0.070,0.302,0.163,0.186,0.093,0.070,0.047,0.000,0.023,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.023,0.140,0.441,0.256,0.093,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.233,0.488,0.256,0.023,0.000,0.000,0.000,0.000,0.233,0.395,0.186,0.116,0.023,0.047
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),16: 3pm (3pm-4pm),288,2230,2177,10.3,10.0,16,16,2.993,0.000,0.167,0.360,0.167,0.111,0.111,0.028,0.000,0.000,0.028,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.250,0.361,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.556,0.333,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.388,0.056,0.028,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),17: 4pm (4pm-5pm),216,2439,2555,11.3,12.7,15,16,4.310,0.000,0.148,0.260,0.185,0.148,0.074,0.037,0.000,0.037,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.371,0.296,0.000,0.000,0.037,0.074,0.000,0.000,0.000,0.000,0.000,0.148,0.593,0.185,0.074,0.000,0.000,0.000,0.000,0.185,0.334,0.111,0.148,0.111,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),18: 5pm (5pm-6pm),320,2498,2840,12.2,13.8,17,17,4.099,0.000,0.125,0.175,0.150,0.175,0.075,0.150,0.075,0.025,0.000,0.025,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.225,0.275,0.275,0.125,0.075,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.050,0.650,0.250,0.050,0.000,0.000,0.000,0.000,0.125,0.250,0.275,0.150,0.100,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),19: 6pm (6pm-7pm),248,2071,2245,10.0,11.0,17,17,3.852,0.032,0.161,0.354,0.065,0.097,0.097,0.129,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.161,0.516,0.194,0.097,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.194,0.484,0.290,0.032,0.000,0.000,0.000,0.000,0.226,0.451,0.194,0.000,0.032,0.097
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),20: 7pm (7pm-8pm),192,2415,2508,12.1,12.2,17,17,5.615,0.000,0.083,0.250,0.208,0.167,0.125,0.042,0.083,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.333,0.042,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.708,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.499,0.125,0.042,0.042,0.125
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),21: 8pm (8pm-9pm),24,1167,1167,4.0,4.0,14,14,2.196,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),23: 10pm (10pm-11pm),8,N/A,3178,N/A,16.0,N/A,18,4.876,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),00: All Day (12am-12am),3353,2541,2557,14.0,13.9,18,18,2.969,0.017,0.129,0.266,0.208,0.119,0.098,0.064,0.029,0.014,0.026,0.007,0.005,0.002,0.000,0.002,0.014,0.000,0.002,0.158,0.452,0.232,0.086,0.019,0.010,0.012,0.017,0.002,0.000,0.000,0.010,0.119,0.566,0.241,0.069,0.005,0.000,0.000,0.000,0.279,0.430,0.112,0.098,0.031,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),04: 3am (3am-4am),88,1418,1610,8.0,10.4,20,21,2.354,0.000,0.454,0.273,0.091,0.000,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.363,0.273,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.364,0.091,0.000,0.000,0.000,0.000,0.454,0.455,0.000,0.091,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),05: 4am (4am-5am),200,2358,2358,16.4,16.4,23,23,2.065,0.000,0.080,0.280,0.360,0.080,0.120,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.360,0.360,0.160,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.040,0.360,0.400,0.200,0.000,0.000,0.000,0.000,0.440,0.560,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),06: 5am (5am-6am),48,2795,2795,26.2,26.2,31,31,1.812,0.000,0.000,0.333,0.167,0.333,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.499,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.833,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),07: 6am (6am-7am),96,2019,2019,12.5,12.5,20,20,2.644,0.000,0.167,0.584,0.083,0.000,0.000,0.000,0.083,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.834,0.000,0.000,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.584,0.333,0.083,0.000,0.000,0.000,0.000,0.083,0.667,0.250,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),08: 7am (7am-8am),120,2642,2642,15.3,15.3,20,20,2.783,0.067,0.133,0.200,0.133,0.133,0.067,0.133,0.067,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.533,0.067,0.133,0.067,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.067,0.400,0.400,0.133,0.000,0.000,0.000,0.000,0.267,0.333,0.267,0.133,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),09: 8am (8am-9am),256,2807,2859,16.2,16.1,20,20,2.622,0.031,0.063,0.188,0.156,0.156,0.188,0.094,0.031,0.031,0.000,0.031,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.031,0.376,0.344,0.156,0.031,0.031,0.000,0.000,0.031,0.000,0.000,0.000,0.094,0.468,0.375,0.063,0.000,0.000,0.000,0.000,0.375,0.468,0.063,0.000,0.031,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),10: 9am (9am-10am),272,2582,2582,15.5,15.5,19,19,2.398,0.000,0.118,0.206,0.237,0.176,0.029,0.088,0.088,0.000,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.472,0.147,0.147,0.088,0.000,0.029,0.029,0.000,0.000,0.000,0.000,0.088,0.530,0.235,0.147,0.000,0.000,0.000,0.000,0.324,0.529,0.059,0.059,0.029,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),11: 10am (10am-11am),256,2151,2164,9.7,9.8,16,16,2.685,0.000,0.125,0.344,0.281,0.094,0.063,0.031,0.031,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.094,0.656,0.219,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.094,0.687,0.219,0.000,0.000,0.000,0.000,0.000,0.375,0.436,0.063,0.063,0.000,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),12: 11am (11am-12noon),216,2115,2263,8.4,9.3,15,15,3.495,0.037,0.037,0.297,0.259,0.111,0.148,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.408,0.259,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.148,0.704,0.148,0.000,0.000,0.000,0.000,0.000,0.222,0.260,0.185,0.148,0.074,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),13: 12pm (12noon-1pm),216,4077,3952,31.8,29.6,21,21,3.564,0.000,0.111,0.111,0.149,0.148,0.074,0.074,0.074,0.037,0.148,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.000,0.074,0.296,0.334,0.074,0.037,0.037,0.074,0.000,0.000,0.000,0.000,0.074,0.037,0.556,0.222,0.111,0.074,0.000,0.000,0.000,0.371,0.296,0.037,0.185,0.037,0.074
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),14: 1pm (1pm-2pm),312,2545,2705,11.8,11.8,16,15,2.829,0.026,0.103,0.281,0.051,0.154,0.154,0.103,0.000,0.051,0.026,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.256,0.282,0.256,0.154,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.205,0.538,0.231,0.026,0.000,0.000,0.000,0.000,0.359,0.256,0.205,0.128,0.026,0.026
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),15: 2pm (2pm-3pm),264,2092,2035,8.9,8.6,15,15,3.445,0.061,0.152,0.333,0.182,0.152,0.030,0.000,0.030,0.030,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.394,0.121,0.030,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.273,0.515,0.182,0.030,0.000,0.000,0.000,0.000,0.182,0.393,0.182,0.091,0.091,0.061
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),16: 3pm (3pm-4pm),192,2177,2126,8.0,7.7,13,13,3.541,0.000,0.083,0.250,0.417,0.125,0.042,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.542,0.208,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292,0.625,0.083,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.333,0.208,0.083,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),17: 4pm (4pm-5pm),288,2113,2274,9.9,10.7,16,16,3.176,0.028,0.222,0.277,0.222,0.000,0.083,0.056,0.056,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.194,0.584,0.111,0.083,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.056,0.694,0.222,0.028,0.000,0.000,0.000,0.000,0.167,0.583,0.111,0.028,0.000,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),18: 5pm (5pm-6pm),200,4300,4164,27.6,26.7,17,17,2.706,0.000,0.200,0.200,0.160,0.080,0.160,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.120,0.480,0.240,0.040,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.080,0.080,0.640,0.200,0.080,0.000,0.000,0.000,0.000,0.200,0.560,0.080,0.120,0.040,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),19: 6pm (6pm-7pm),152,2129,2076,8.5,8.4,15,15,3.509,0.000,0.105,0.316,0.263,0.158,0.105,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.473,0.263,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.263,0.526,0.211,0.000,0.000,0.000,0.000,0.000,0.158,0.578,0.000,0.158,0.053,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),20: 7pm (7pm-8pm),144,2268,2221,9.1,9.2,16,16,3.821,0.000,0.167,0.222,0.222,0.167,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.500,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.722,0.222,0.000,0.000,0.000,0.000,0.000,0.167,0.499,0.000,0.167,0.000,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),21: 8pm (8pm-9pm),24,2356,2356,13.1,13.1,21,21,3.831,0.000,0.000,0.334,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),24: 11pm (11pm-12am),8,1848,1848,6.5,6.5,13,13,2.350,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),00: All Day (12am-12am),3938,2429,2518,13.2,13.3,18,18,3.275,0.016,0.150,0.225,0.224,0.157,0.085,0.035,0.024,0.028,0.010,0.012,0.008,0.010,0.004,0.000,0.012,0.002,0.002,0.181,0.426,0.228,0.091,0.010,0.014,0.028,0.008,0.004,0.002,0.000,0.004,0.089,0.631,0.203,0.067,0.010,0.000,0.000,0.000,0.291,0.365,0.169,0.065,0.047,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),04: 3am (3am-4am),112,1650,1650,9.1,9.1,19,19,2.201,0.000,0.214,0.358,0.357,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.428,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.572,0.286,0.071,0.000,0.000,0.000,0.000,0.286,0.643,0.071,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),05: 4am (4am-5am),168,2460,2460,17.5,17.5,23,23,2.207,0.000,0.000,0.380,0.238,0.190,0.048,0.048,0.048,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.333,0.095,0.048,0.000,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.523,0.143,0.286,0.048,0.000,0.000,0.000,0.381,0.524,0.095,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),06: 5am (5am-6am),88,1728,1728,8.6,8.6,19,19,2.240,0.000,0.273,0.363,0.182,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.727,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.273,0.091,0.000,0.000,0.000,0.000,0.273,0.636,0.091,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),07: 6am (6am-7am),120,2269,2269,11.4,11.4,19,19,3.076,0.067,0.133,0.200,0.067,0.266,0.200,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.333,0.401,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.533,0.267,0.133,0.000,0.000,0.000,0.000,0.133,0.333,0.401,0.133,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),08: 7am (7am-8am),80,2276,2398,10.8,11.4,16,16,5.765,0.000,0.100,0.200,0.200,0.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.300,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000,0.000,0.000,0.000,0.000,0.300,0.300,0.300,0.000,0.000,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),09: 8am (8am-9am),208,2575,2502,14.4,14.2,19,20,2.827,0.000,0.077,0.231,0.308,0.154,0.077,0.000,0.038,0.077,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.539,0.192,0.077,0.000,0.077,0.038,0.000,0.000,0.000,0.000,0.000,0.154,0.500,0.077,0.231,0.038,0.000,0.000,0.000,0.539,0.346,0.077,0.000,0.000,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),10: 9am (9am-10am),272,2454,2502,10.1,10.5,15,15,2.471,0.000,0.118,0.147,0.265,0.147,0.147,0.088,0.059,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.589,0.176,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.794,0.147,0.000,0.000,0.000,0.000,0.000,0.413,0.412,0.088,0.029,0.029,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),11: 10am (10am-11am),360,3037,3139,16.9,17.0,17,17,2.418,0.000,0.111,0.201,0.178,0.044,0.156,0.089,0.067,0.022,0.000,0.044,0.022,0.044,0.022,0.000,0.000,0.000,0.000,0.133,0.513,0.067,0.111,0.044,0.044,0.044,0.044,0.000,0.000,0.000,0.000,0.111,0.600,0.222,0.067,0.000,0.000,0.000,0.000,0.423,0.422,0.089,0.022,0.000,0.044
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),12: 11am (11am-12noon),328,2597,2842,13.2,13.8,17,16,4.046,0.024,0.122,0.195,0.195,0.221,0.049,0.000,0.049,0.049,0.000,0.024,0.024,0.024,0.000,0.000,0.024,0.000,0.000,0.195,0.392,0.195,0.146,0.024,0.000,0.000,0.024,0.000,0.024,0.000,0.000,0.073,0.683,0.244,0.000,0.000,0.000,0.000,0.000,0.146,0.391,0.244,0.073,0.024,0.122
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),344,2495,2497,15.4,15.1,19,18,2.752,0.070,0.186,0.233,0.116,0.116,0.000,0.093,0.000,0.070,0.047,0.023,0.023,0.023,0.000,0.000,0.000,0.023,0.000,0.395,0.233,0.116,0.070,0.000,0.070,0.093,0.000,0.000,0.000,0.000,0.000,0.116,0.582,0.186,0.116,0.000,0.000,0.000,0.000,0.418,0.256,0.140,0.093,0.070,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),256,2533,2532,11.5,11.4,15,15,3.795,0.031,0.094,0.125,0.250,0.282,0.125,0.031,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.250,0.437,0.188,0.063,0.000,0.000,0.031,0.031,0.000,0.000,0.000,0.000,0.219,0.531,0.219,0.031,0.000,0.000,0.000,0.000,0.125,0.374,0.219,0.063,0.031,0.188
