Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),08: 7am (7am-8am),54,2575,2575,13.8,13.8,15,15,2.514,0.000,0.100,0.225,0.350,0.125,0.100,0.050,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.025,0.025,0.025,0.050,0.725,0.125,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.025,0.225,0.550,0.200,0.000,0.025,0.000,0.000,0.000,0.275,0.475,0.200,0.050,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),09: 8am (8am-9am),26,2876,2943,14.2,13.9,18,17,3.390,0.000,0.091,0.091,0.136,0.274,0.136,0.182,0.045,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.501,0.227,0.227,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.455,0.318,0.045,0.000,0.000,0.000,0.000,0.227,0.501,0.091,0.000,0.045,0.136
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),10: 9am (9am-10am),63,2490,2756,11.0,12.6,15,15,3.033,0.000,0.225,0.132,0.208,0.226,0.019,0.019,0.038,0.000,0.038,0.000,0.000,0.038,0.019,0.019,0.019,0.000,0.057,0.057,0.583,0.189,0.019,0.019,0.038,0.000,0.019,0.000,0.000,0.019,0.000,0.226,0.510,0.226,0.038,0.000,0.000,0.000,0.000,0.113,0.491,0.264,0.094,0.000,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),11: 10am (10am-11am),129,2643,2738,14.7,15.0,18,18,3.024,0.044,0.080,0.220,0.204,0.186,0.035,0.044,0.062,0.027,0.000,0.053,0.018,0.009,0.000,0.009,0.009,0.009,0.062,0.088,0.415,0.186,0.124,0.027,0.018,0.044,0.000,0.018,0.000,0.009,0.000,0.150,0.504,0.239,0.080,0.027,0.000,0.000,0.000,0.292,0.372,0.124,0.097,0.062,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),12: 11am (11am-12noon),192,2841,2827,15.5,15.4,16,16,3.015,0.018,0.139,0.220,0.176,0.133,0.097,0.073,0.030,0.018,0.018,0.018,0.012,0.006,0.006,0.000,0.036,0.030,0.067,0.103,0.455,0.188,0.055,0.006,0.018,0.024,0.018,0.012,0.000,0.000,0.024,0.194,0.527,0.200,0.073,0.000,0.006,0.000,0.000,0.248,0.407,0.176,0.091,0.048,0.030
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),13: 12pm (12noon-1pm),501,2351,2501,10.7,11.2,15,15,3.475,0.023,0.158,0.245,0.170,0.140,0.105,0.035,0.041,0.023,0.012,0.006,0.000,0.018,0.006,0.000,0.018,0.047,0.076,0.152,0.402,0.187,0.088,0.012,0.012,0.006,0.006,0.000,0.000,0.006,0.006,0.246,0.538,0.175,0.035,0.006,0.000,0.000,0.000,0.199,0.398,0.117,0.164,0.058,0.064
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),14: 1pm (1pm-2pm),166,2555,2596,13.0,13.3,16,16,2.940,0.033,0.140,0.200,0.228,0.153,0.060,0.060,0.033,0.013,0.007,0.007,0.013,0.027,0.000,0.013,0.013,0.020,0.020,0.200,0.425,0.180,0.067,0.007,0.020,0.007,0.020,0.020,0.007,0.000,0.007,0.220,0.473,0.233,0.067,0.007,0.000,0.000,0.000,0.193,0.460,0.160,0.120,0.047,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),15: 2pm (2pm-3pm),184,2491,2586,11.9,12.6,16,17,3.239,0.006,0.184,0.165,0.245,0.152,0.032,0.051,0.063,0.025,0.019,0.019,0.013,0.000,0.013,0.000,0.013,0.013,0.038,0.095,0.511,0.184,0.076,0.032,0.019,0.013,0.013,0.000,0.000,0.000,0.006,0.127,0.587,0.241,0.032,0.013,0.000,0.000,0.000,0.228,0.404,0.165,0.133,0.013,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),16: 3pm (3pm-4pm),139,2846,2925,17.3,17.2,17,17,3.393,0.024,0.143,0.183,0.229,0.127,0.071,0.063,0.016,0.032,0.032,0.016,0.008,0.016,0.000,0.008,0.032,0.008,0.016,0.119,0.452,0.230,0.063,0.024,0.032,0.016,0.000,0.000,0.000,0.008,0.032,0.111,0.580,0.238,0.063,0.000,0.008,0.000,0.000,0.175,0.396,0.151,0.143,0.087,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),17: 4pm (4pm-5pm),140,2657,2768,17.2,17.3,19,19,3.581,0.016,0.109,0.249,0.180,0.195,0.078,0.008,0.023,0.016,0.047,0.031,0.016,0.008,0.008,0.000,0.016,0.016,0.031,0.086,0.406,0.281,0.055,0.047,0.023,0.016,0.016,0.000,0.000,0.000,0.023,0.141,0.476,0.273,0.078,0.016,0.016,0.000,0.000,0.180,0.406,0.211,0.094,0.039,0.070
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),18: 5pm (5pm-6pm),131,2561,2655,15.5,15.8,18,18,3.352,0.041,0.130,0.252,0.138,0.146,0.114,0.073,0.041,0.024,0.000,0.008,0.000,0.000,0.000,0.000,0.033,0.008,0.057,0.081,0.440,0.244,0.106,0.016,0.008,0.016,0.000,0.000,0.000,0.000,0.024,0.154,0.480,0.293,0.049,0.008,0.016,0.000,0.000,0.171,0.446,0.163,0.098,0.041,0.081
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),19: 6pm (6pm-7pm),113,2165,2240,10.7,10.9,18,18,2.868,0.036,0.108,0.271,0.270,0.144,0.063,0.036,0.009,0.000,0.036,0.018,0.009,0.000,0.000,0.000,0.000,0.000,0.036,0.045,0.613,0.198,0.054,0.018,0.027,0.000,0.009,0.000,0.000,0.000,0.000,0.135,0.559,0.216,0.063,0.027,0.000,0.000,0.000,0.189,0.604,0.126,0.027,0.009,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),20: 7pm (7pm-8pm),100,2435,2553,13.4,13.5,18,18,3.447,0.010,0.100,0.320,0.160,0.150,0.070,0.040,0.070,0.030,0.020,0.000,0.000,0.020,0.000,0.000,0.010,0.010,0.010,0.080,0.500,0.240,0.080,0.040,0.020,0.010,0.000,0.000,0.000,0.000,0.010,0.150,0.490,0.290,0.070,0.000,0.000,0.000,0.000,0.190,0.520,0.160,0.020,0.030,0.080
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),21: 8pm (8pm-9pm),58,2838,2923,15.4,15.6,17,17,3.305,0.000,0.183,0.145,0.127,0.145,0.073,0.109,0.091,0.055,0.000,0.036,0.000,0.000,0.018,0.000,0.018,0.036,0.036,0.036,0.474,0.164,0.109,0.036,0.036,0.055,0.000,0.018,0.000,0.000,0.000,0.236,0.437,0.200,0.109,0.018,0.000,0.000,0.000,0.291,0.491,0.091,0.036,0.018,0.073
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),22: 9pm (9pm-10pm),21,1498,1678,7.8,8.5,19,19,3.507,0.000,0.381,0.190,0.238,0.143,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.761,0.143,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.381,0.048,0.000,0.000,0.000,0.000,0.095,0.714,0.048,0.000,0.000,0.143
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),23: 10pm (10pm-11pm),8,2166,2166,12.4,12.4,21,21,2.332,0.000,0.222,0.111,0.111,0.445,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.222,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.222,0.556,0.111,0.000,0.000,0.000,0.000,0.333,0.556,0.111,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,4: Thursday (Th-Th),24: 11pm (11pm-12am),13,1558,1558,9.4,9.4,20,20,2.766,0.100,0.200,0.500,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.600,0.100,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.300,0.100,0.000,0.000,0.000,0.000,0.100,0.500,0.300,0.100,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),00: All Day (12am-12am),3885,2589,2666,15.4,15.5,18,18,3.131,0.024,0.142,0.245,0.187,0.134,0.076,0.048,0.033,0.025,0.023,0.014,0.008,0.011,0.004,0.005,0.021,0.013,0.041,0.095,0.435,0.235,0.084,0.029,0.015,0.016,0.008,0.003,0.004,0.004,0.018,0.144,0.501,0.271,0.059,0.019,0.005,0.001,0.000,0.227,0.442,0.143,0.099,0.037,0.052
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),01: 12am (12am-1am),2,2245,2245,12.4,12.4,20,20,1.668,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),03: 2am (2am-3am),5,2346,2129,19.3,16.4,30,27,2.470,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.333,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),04: 3am (3am-4am),8,1836,1836,10.8,10.8,20,20,2.863,0.000,0.125,0.625,0.000,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.125,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.625,0.250,0.125,0.000,0.000,0.000,0.000,0.000,0.625,0.375,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),05: 4am (4am-5am),96,2158,2176,13.9,14.0,21,21,2.998,0.022,0.200,0.301,0.178,0.111,0.089,0.033,0.011,0.022,0.000,0.011,0.000,0.000,0.000,0.011,0.011,0.000,0.022,0.056,0.489,0.278,0.089,0.022,0.011,0.000,0.011,0.000,0.011,0.000,0.011,0.044,0.456,0.356,0.122,0.022,0.000,0.000,0.000,0.378,0.533,0.056,0.011,0.000,0.022
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),06: 5am (5am-6am),158,2414,2434,16.3,16.3,20,20,2.336,0.013,0.132,0.327,0.217,0.112,0.086,0.013,0.007,0.007,0.046,0.000,0.000,0.007,0.000,0.007,0.026,0.000,0.013,0.046,0.585,0.184,0.046,0.053,0.000,0.013,0.033,0.000,0.007,0.007,0.013,0.046,0.493,0.349,0.072,0.026,0.007,0.007,0.000,0.342,0.533,0.092,0.020,0.000,0.013
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),07: 6am (6am-7am),108,2833,2887,20.1,20.3,19,19,2.829,0.012,0.073,0.269,0.232,0.195,0.085,0.000,0.049,0.012,0.000,0.000,0.012,0.000,0.000,0.012,0.049,0.000,0.000,0.037,0.609,0.171,0.110,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.061,0.122,0.609,0.146,0.049,0.037,0.037,0.000,0.000,0.256,0.525,0.134,0.061,0.000,0.024
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),08: 7am (7am-8am),42,2295,2336,12.3,12.7,20,20,3.146,0.031,0.094,0.437,0.094,0.125,0.031,0.063,0.063,0.031,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.031,0.626,0.156,0.156,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.125,0.344,0.437,0.063,0.031,0.000,0.000,0.000,0.094,0.499,0.188,0.125,0.031,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),09: 8am (8am-9am),56,2045,2363,9.7,10.9,16,16,3.393,0.023,0.209,0.163,0.232,0.140,0.047,0.023,0.070,0.047,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.023,0.070,0.116,0.418,0.256,0.047,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.163,0.535,0.279,0.023,0.000,0.000,0.000,0.000,0.093,0.581,0.047,0.116,0.047,0.116
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),10: 9am (9am-10am),226,2698,2698,12.2,12.2,15,15,2.622,0.016,0.081,0.242,0.275,0.145,0.081,0.032,0.016,0.032,0.000,0.016,0.000,0.032,0.016,0.016,0.000,0.016,0.048,0.065,0.549,0.210,0.032,0.016,0.000,0.032,0.032,0.000,0.000,0.000,0.000,0.274,0.468,0.210,0.032,0.016,0.000,0.000,0.000,0.226,0.500,0.113,0.161,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),11: 10am (10am-11am),133,3141,3194,21.9,21.6,18,18,2.963,0.018,0.144,0.199,0.162,0.108,0.099,0.063,0.045,0.027,0.027,0.027,0.009,0.009,0.009,0.000,0.054,0.009,0.063,0.081,0.379,0.207,0.126,0.054,0.009,0.009,0.000,0.000,0.000,0.009,0.054,0.153,0.532,0.225,0.036,0.036,0.018,0.000,0.000,0.252,0.442,0.126,0.099,0.036,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),12: 11am (11am-12noon),888,2464,2689,13.2,13.6,17,17,3.791,0.057,0.159,0.172,0.193,0.096,0.089,0.038,0.038,0.038,0.032,0.032,0.025,0.019,0.006,0.006,0.000,0.032,0.070,0.102,0.370,0.255,0.070,0.013,0.038,0.025,0.019,0.000,0.006,0.000,0.000,0.127,0.625,0.197,0.038,0.013,0.000,0.000,0.000,0.210,0.357,0.172,0.127,0.038,0.096
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),13: 12pm (12noon-1pm),599,2478,2574,14.0,14.4,18,18,3.698,0.041,0.176,0.207,0.169,0.135,0.061,0.074,0.020,0.034,0.027,0.014,0.014,0.014,0.000,0.000,0.014,0.014,0.047,0.169,0.404,0.155,0.095,0.034,0.027,0.034,0.007,0.000,0.000,0.007,0.007,0.149,0.479,0.297,0.068,0.007,0.000,0.000,0.000,0.243,0.358,0.122,0.155,0.041,0.081
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),14: 1pm (1pm-2pm),237,2566,2670,14.9,15.3,18,18,3.085,0.016,0.161,0.207,0.171,0.181,0.078,0.031,0.041,0.036,0.026,0.021,0.010,0.000,0.000,0.005,0.016,0.021,0.047,0.088,0.414,0.259,0.083,0.036,0.010,0.021,0.000,0.000,0.000,0.005,0.016,0.145,0.477,0.295,0.057,0.021,0.005,0.000,0.000,0.233,0.378,0.155,0.130,0.047,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),15: 2pm (2pm-3pm),223,2692,2762,14.9,15.0,17,17,3.088,0.006,0.147,0.224,0.200,0.141,0.100,0.035,0.029,0.029,0.024,0.012,0.000,0.024,0.000,0.000,0.029,0.018,0.047,0.082,0.416,0.265,0.088,0.024,0.012,0.000,0.006,0.006,0.012,0.006,0.018,0.159,0.523,0.247,0.059,0.012,0.000,0.000,0.000,0.206,0.412,0.176,0.118,0.035,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),16: 3pm (3pm-4pm),531,2711,2736,16.2,15.9,17,18,3.543,0.018,0.163,0.241,0.163,0.133,0.060,0.078,0.030,0.012,0.030,0.000,0.012,0.018,0.012,0.000,0.030,0.012,0.036,0.175,0.374,0.211,0.084,0.024,0.030,0.012,0.000,0.006,0.006,0.006,0.024,0.199,0.464,0.253,0.054,0.030,0.000,0.000,0.000,0.108,0.434,0.187,0.145,0.078,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),17: 4pm (4pm-5pm),125,2691,2726,17.1,16.8,19,19,3.351,0.044,0.132,0.227,0.175,0.114,0.114,0.070,0.044,0.009,0.018,0.000,0.009,0.000,0.009,0.000,0.035,0.000,0.044,0.105,0.351,0.307,0.123,0.000,0.026,0.000,0.000,0.009,0.009,0.000,0.026,0.114,0.509,0.289,0.061,0.018,0.009,0.000,0.000,0.175,0.378,0.219,0.132,0.035,0.061
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),18: 5pm (5pm-6pm),129,2932,2921,17.4,17.1,17,17,2.919,0.050,0.140,0.223,0.182,0.116,0.066,0.066,0.033,0.025,0.008,0.017,0.008,0.008,0.008,0.000,0.050,0.033,0.033,0.157,0.396,0.207,0.083,0.017,0.008,0.017,0.000,0.008,0.000,0.000,0.041,0.198,0.512,0.215,0.050,0.017,0.008,0.000,0.000,0.248,0.438,0.124,0.091,0.074,0.025
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),19: 6pm (6pm-7pm),108,2384,2518,12.5,13.2,17,17,2.802,0.020,0.110,0.320,0.180,0.160,0.050,0.020,0.010,0.020,0.030,0.040,0.000,0.020,0.000,0.020,0.000,0.030,0.060,0.070,0.440,0.260,0.060,0.010,0.010,0.030,0.010,0.020,0.000,0.000,0.000,0.230,0.420,0.290,0.060,0.000,0.000,0.000,0.000,0.210,0.530,0.130,0.050,0.040,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),20: 7pm (7pm-8pm),87,2526,2635,13.7,14.3,18,18,2.798,0.024,0.096,0.230,0.205,0.169,0.048,0.072,0.072,0.024,0.012,0.012,0.012,0.012,0.000,0.012,0.000,0.000,0.036,0.072,0.447,0.241,0.060,0.084,0.036,0.024,0.000,0.000,0.000,0.000,0.000,0.108,0.507,0.289,0.084,0.012,0.000,0.000,0.000,0.301,0.458,0.133,0.024,0.024,0.060
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),21: 8pm (8pm-9pm),81,2745,2760,17.9,17.4,20,20,3.057,0.000,0.131,0.278,0.164,0.066,0.066,0.098,0.066,0.049,0.033,0.033,0.000,0.000,0.000,0.000,0.016,0.000,0.033,0.066,0.343,0.328,0.115,0.033,0.000,0.066,0.000,0.000,0.000,0.000,0.016,0.131,0.426,0.361,0.033,0.033,0.016,0.000,0.000,0.230,0.458,0.164,0.066,0.033,0.049
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),22: 9pm (9pm-10pm),26,2123,2576,10.2,11.2,17,16,4.099,0.000,0.091,0.182,0.228,0.227,0.045,0.182,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.091,0.318,0.455,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.227,0.409,0.273,0.091,0.000,0.000,0.000,0.000,0.045,0.592,0.091,0.045,0.045,0.182
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),23: 10pm (10pm-11pm),11,1831,1789,9.9,9.8,19,19,3.929,0.000,0.000,0.545,0.364,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.727,0.182,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.545,0.273,0.091,0.000,0.000,0.000,0.000,0.000,0.454,0.182,0.182,0.091,0.091
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,5: Friday (F-F),24: 11pm (11pm-12am),7,2841,2652,23.5,22.0,23,24,2.810,0.000,0.250,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.625,0.125,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.500,0.250,0.125,0.125,0.000,0.000,0.000,0.250,0.500,0.125,0.000,0.125,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),00: All Day (12am-12am),4423,2830,2895,17.4,17.6,18,18,3.073,0.020,0.131,0.230,0.191,0.125,0.080,0.051,0.036,0.029,0.022,0.017,0.012,0.010,0.008,0.007,0.031,0.019,0.033,0.095,0.435,0.215,0.082,0.021,0.015,0.029,0.016,0.009,0.005,0.003,0.023,0.160,0.492,0.239,0.084,0.017,0.007,0.001,0.000,0.261,0.431,0.136,0.089,0.040,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),01: 12am (12am-1am),5,3909,3909,37.1,37.1,21,21,2.453,0.000,0.200,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.600,0.000,0.000,0.200,0.000,0.000,0.000,0.200,0.600,0.200,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),02: 1am (1am-2am),2,7084,7084,83.7,83.7,30,30,2.115,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),03: 2am (2am-3am),1,1492,1492,8.7,8.7,21,21,1.504,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),04: 3am (3am-4am),9,2804,2804,22.9,22.9,21,21,2.684,0.000,0.000,0.428,0.286,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.714,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.714,0.143,0.000,0.143,0.000,0.000,0.000,0.286,0.571,0.000,0.000,0.143,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),05: 4am (4am-5am),129,2403,2401,17.0,17.0,22,22,2.534,0.008,0.150,0.308,0.233,0.167,0.042,0.017,0.000,0.008,0.008,0.017,0.017,0.000,0.000,0.000,0.025,0.000,0.008,0.017,0.475,0.325,0.092,0.033,0.008,0.000,0.017,0.008,0.000,0.000,0.017,0.033,0.466,0.275,0.192,0.017,0.017,0.000,0.000,0.325,0.525,0.092,0.042,0.008,0.008
