Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),03: 2am (2am-3am),2,1167,1167,2.6,2.6,8,8,3.876,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),04: 3am (3am-4am),92,1746,1762,9.1,9.2,19,19,2.394,0.000,0.244,0.317,0.268,0.098,0.024,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.463,0.244,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.609,0.220,0.122,0.000,0.000,0.000,0.000,0.244,0.659,0.049,0.024,0.024,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),05: 4am (4am-5am),133,2213,2213,14.0,14.0,21,21,2.311,0.000,0.103,0.277,0.190,0.276,0.086,0.034,0.017,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.449,0.310,0.121,0.034,0.017,0.000,0.017,0.000,0.000,0.000,0.000,0.034,0.432,0.414,0.103,0.017,0.000,0.000,0.000,0.293,0.621,0.086,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),06: 5am (5am-6am),121,1918,1949,10.7,10.9,20,20,2.405,0.024,0.143,0.357,0.190,0.119,0.143,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.619,0.143,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.595,0.310,0.071,0.000,0.000,0.000,0.000,0.238,0.595,0.119,0.048,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),07: 6am (6am-7am),95,2715,2783,16.0,16.3,19,19,2.781,0.000,0.114,0.182,0.136,0.295,0.136,0.023,0.045,0.000,0.023,0.000,0.000,0.023,0.000,0.000,0.023,0.000,0.000,0.136,0.386,0.205,0.182,0.023,0.045,0.000,0.000,0.000,0.000,0.000,0.023,0.068,0.523,0.295,0.114,0.000,0.000,0.000,0.000,0.295,0.364,0.250,0.023,0.045,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),08: 7am (7am-8am),122,2332,2466,12.8,13.6,19,19,3.246,0.038,0.115,0.154,0.251,0.173,0.096,0.077,0.019,0.058,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.019,0.096,0.327,0.424,0.077,0.000,0.038,0.000,0.000,0.000,0.019,0.000,0.000,0.058,0.597,0.288,0.038,0.019,0.000,0.000,0.000,0.250,0.500,0.096,0.058,0.038,0.058
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),09: 8am (8am-9am),195,2767,2818,15.4,15.1,19,18,2.856,0.000,0.106,0.211,0.176,0.106,0.118,0.071,0.082,0.047,0.035,0.024,0.012,0.012,0.000,0.000,0.000,0.000,0.000,0.071,0.481,0.200,0.118,0.047,0.059,0.024,0.000,0.000,0.000,0.000,0.000,0.129,0.471,0.282,0.118,0.000,0.000,0.000,0.000,0.294,0.377,0.188,0.047,0.035,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),10: 9am (9am-10am),344,2772,2776,15.1,15.1,18,18,2.788,0.007,0.077,0.176,0.269,0.099,0.134,0.070,0.056,0.042,0.028,0.021,0.014,0.000,0.007,0.000,0.000,0.000,0.000,0.085,0.472,0.155,0.183,0.049,0.028,0.014,0.007,0.007,0.000,0.000,0.000,0.106,0.507,0.310,0.070,0.007,0.000,0.000,0.000,0.359,0.395,0.141,0.042,0.028,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),11: 10am (10am-11am),250,2845,2826,16.2,15.7,17,17,2.926,0.000,0.127,0.224,0.196,0.147,0.118,0.049,0.020,0.020,0.000,0.010,0.039,0.010,0.020,0.010,0.010,0.000,0.000,0.167,0.440,0.216,0.059,0.010,0.029,0.049,0.000,0.020,0.000,0.000,0.010,0.167,0.568,0.196,0.069,0.000,0.000,0.000,0.000,0.255,0.510,0.088,0.029,0.059,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),12: 11am (11am-12noon),267,2620,2786,15.1,15.2,19,18,3.296,0.019,0.085,0.246,0.236,0.113,0.057,0.038,0.047,0.066,0.028,0.028,0.000,0.028,0.000,0.009,0.000,0.000,0.000,0.123,0.472,0.198,0.094,0.019,0.009,0.057,0.019,0.009,0.000,0.000,0.000,0.094,0.557,0.274,0.075,0.000,0.000,0.000,0.000,0.264,0.293,0.226,0.085,0.038,0.094
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),13: 12pm (12noon-1pm),325,2564,2566,13.9,13.7,16,16,3.079,0.000,0.143,0.297,0.203,0.113,0.053,0.038,0.060,0.008,0.015,0.008,0.015,0.008,0.008,0.023,0.008,0.000,0.000,0.180,0.547,0.143,0.053,0.008,0.000,0.030,0.008,0.000,0.008,0.008,0.015,0.128,0.646,0.180,0.030,0.008,0.008,0.000,0.000,0.316,0.293,0.165,0.098,0.068,0.060
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),14: 1pm (1pm-2pm),420,2360,2466,11.4,11.8,16,16,3.367,0.018,0.124,0.295,0.195,0.112,0.089,0.071,0.036,0.006,0.018,0.000,0.006,0.006,0.006,0.006,0.012,0.000,0.000,0.160,0.514,0.201,0.059,0.018,0.030,0.006,0.006,0.000,0.000,0.000,0.006,0.201,0.562,0.201,0.030,0.006,0.000,0.000,0.000,0.243,0.290,0.172,0.189,0.041,0.065
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),15: 2pm (2pm-3pm),284,2584,2627,13.6,13.6,16,16,3.154,0.008,0.092,0.264,0.235,0.176,0.067,0.050,0.059,0.008,0.008,0.008,0.008,0.000,0.000,0.000,0.017,0.000,0.008,0.143,0.496,0.227,0.084,0.008,0.000,0.017,0.000,0.000,0.000,0.000,0.017,0.193,0.555,0.210,0.025,0.017,0.000,0.000,0.000,0.210,0.462,0.118,0.134,0.017,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),16: 3pm (3pm-4pm),251,2176,2197,9.4,9.4,16,16,3.481,0.000,0.159,0.280,0.290,0.084,0.075,0.037,0.009,0.019,0.028,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.252,0.403,0.299,0.009,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.121,0.664,0.215,0.000,0.000,0.000,0.000,0.000,0.206,0.252,0.290,0.121,0.056,0.075
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),17: 4pm (4pm-5pm),187,2424,2524,10.0,10.9,15,16,4.094,0.013,0.145,0.197,0.223,0.145,0.053,0.079,0.053,0.026,0.053,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.171,0.421,0.303,0.066,0.000,0.013,0.026,0.000,0.000,0.000,0.000,0.000,0.158,0.605,0.211,0.026,0.000,0.000,0.000,0.000,0.158,0.355,0.158,0.184,0.053,0.092
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),18: 5pm (5pm-6pm),254,2380,2533,12.3,12.6,17,17,3.855,0.009,0.121,0.215,0.254,0.150,0.084,0.056,0.056,0.009,0.009,0.019,0.000,0.000,0.000,0.009,0.009,0.000,0.000,0.168,0.431,0.262,0.093,0.028,0.000,0.009,0.000,0.000,0.000,0.000,0.009,0.112,0.618,0.224,0.037,0.009,0.000,0.000,0.000,0.131,0.346,0.215,0.150,0.065,0.093
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),19: 6pm (6pm-7pm),188,2198,2330,10.5,11.0,16,16,3.618,0.012,0.146,0.269,0.232,0.134,0.061,0.061,0.037,0.000,0.024,0.000,0.000,0.012,0.000,0.000,0.012,0.000,0.000,0.146,0.537,0.183,0.110,0.000,0.000,0.012,0.000,0.000,0.012,0.000,0.000,0.122,0.634,0.220,0.024,0.000,0.000,0.000,0.000,0.207,0.403,0.207,0.061,0.037,0.085
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),20: 7pm (7pm-8pm),113,2386,2494,11.0,11.4,17,17,4.638,0.000,0.060,0.240,0.300,0.160,0.080,0.040,0.060,0.020,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.480,0.360,0.020,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.640,0.220,0.040,0.000,0.000,0.000,0.000,0.180,0.420,0.220,0.040,0.020,0.120
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),21: 8pm (8pm-9pm),16,1913,1913,10.6,10.6,20,20,2.735,0.000,0.428,0.143,0.143,0.000,0.143,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.000,0.286,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.286,0.428,0.143,0.000,0.000,0.000,0.000,0.143,0.714,0.000,0.000,0.143,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),22: 9pm (9pm-10pm),23,1513,2110,11.1,13.5,26,24,6.170,0.000,0.375,0.250,0.125,0.000,0.125,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.500,0.125,0.000,0.000,0.000,0.000,0.000,0.625,0.000,0.125,0.000,0.250
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,4: Thursday (Th-Th),23: 10pm (10pm-11pm),2,N/A,3178,N/A,16.0,N/A,18,4.876,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),00: All Day (12am-12am),3799,2545,2600,14.0,14.1,18,17,3.106,0.014,0.143,0.232,0.200,0.133,0.105,0.056,0.032,0.027,0.018,0.009,0.005,0.004,0.003,0.003,0.016,0.001,0.003,0.159,0.442,0.237,0.080,0.027,0.012,0.014,0.007,0.003,0.005,0.000,0.010,0.128,0.582,0.212,0.068,0.009,0.001,0.000,0.000,0.253,0.421,0.141,0.089,0.041,0.055
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),04: 3am (3am-4am),72,2170,2212,14.5,15.2,22,23,2.561,0.000,0.311,0.188,0.156,0.063,0.125,0.063,0.063,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.438,0.156,0.031,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.500,0.219,0.219,0.031,0.000,0.000,0.000,0.219,0.531,0.219,0.031,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),05: 4am (4am-5am),138,2000,2051,12.2,12.6,21,21,2.455,0.018,0.158,0.296,0.281,0.123,0.053,0.018,0.000,0.018,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.508,0.246,0.105,0.018,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.070,0.456,0.316,0.158,0.000,0.000,0.000,0.000,0.281,0.648,0.035,0.018,0.000,0.018
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),06: 5am (5am-6am),101,2424,2424,16.5,16.5,23,23,2.312,0.000,0.088,0.206,0.294,0.265,0.059,0.029,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.235,0.413,0.206,0.000,0.000,0.029,0.029,0.000,0.000,0.000,0.000,0.029,0.353,0.353,0.265,0.000,0.000,0.000,0.000,0.442,0.441,0.088,0.000,0.000,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),07: 6am (6am-7am),86,2683,2683,19.0,19.0,22,22,2.408,0.029,0.114,0.313,0.114,0.086,0.086,0.057,0.057,0.000,0.029,0.086,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.114,0.400,0.086,0.200,0.029,0.057,0.114,0.000,0.000,0.000,0.000,0.000,0.029,0.399,0.314,0.229,0.029,0.000,0.000,0.000,0.314,0.486,0.171,0.029,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),08: 7am (7am-8am),120,3208,3163,21.2,20.7,21,21,2.575,0.021,0.085,0.170,0.128,0.213,0.064,0.064,0.106,0.064,0.000,0.000,0.043,0.000,0.021,0.000,0.021,0.000,0.000,0.085,0.426,0.128,0.170,0.085,0.021,0.021,0.000,0.000,0.043,0.000,0.021,0.106,0.405,0.340,0.106,0.043,0.000,0.000,0.000,0.298,0.446,0.149,0.064,0.043,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),09: 8am (8am-9am),243,2729,2797,14.9,15.1,19,19,2.577,0.011,0.074,0.181,0.189,0.160,0.160,0.096,0.032,0.043,0.021,0.011,0.011,0.000,0.000,0.011,0.000,0.000,0.000,0.074,0.383,0.298,0.149,0.053,0.021,0.011,0.000,0.011,0.000,0.000,0.000,0.106,0.511,0.298,0.085,0.000,0.000,0.000,0.000,0.372,0.414,0.128,0.032,0.011,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),10: 9am (9am-10am),351,2887,2902,16.4,16.4,18,18,2.586,0.000,0.122,0.130,0.267,0.160,0.084,0.092,0.053,0.015,0.023,0.000,0.015,0.000,0.008,0.000,0.031,0.000,0.008,0.084,0.433,0.267,0.092,0.046,0.000,0.023,0.008,0.008,0.023,0.000,0.008,0.122,0.565,0.214,0.099,0.000,0.000,0.000,0.000,0.328,0.420,0.145,0.069,0.023,0.015
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),11: 10am (10am-11am),356,2609,2721,15.2,15.4,18,18,3.465,0.008,0.083,0.238,0.226,0.143,0.113,0.060,0.030,0.045,0.015,0.000,0.000,0.008,0.008,0.000,0.023,0.000,0.000,0.090,0.486,0.256,0.053,0.038,0.030,0.015,0.008,0.008,0.008,0.000,0.008,0.120,0.587,0.195,0.083,0.015,0.000,0.000,0.000,0.338,0.369,0.105,0.060,0.060,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),12: 11am (11am-12noon),331,2736,2783,15.6,15.2,17,16,3.538,0.024,0.118,0.251,0.189,0.126,0.110,0.071,0.016,0.024,0.024,0.008,0.000,0.008,0.000,0.000,0.031,0.000,0.000,0.205,0.425,0.244,0.071,0.008,0.000,0.008,0.008,0.000,0.000,0.000,0.031,0.142,0.638,0.157,0.047,0.016,0.000,0.000,0.000,0.228,0.340,0.165,0.102,0.047,0.118
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),13: 12pm (12noon-1pm),281,3013,3076,19.7,19.2,19,18,3.255,0.009,0.190,0.160,0.189,0.075,0.075,0.075,0.057,0.047,0.057,0.000,0.000,0.009,0.019,0.000,0.038,0.000,0.000,0.226,0.294,0.283,0.057,0.028,0.038,0.028,0.009,0.000,0.009,0.000,0.028,0.094,0.586,0.245,0.047,0.028,0.000,0.000,0.000,0.311,0.321,0.104,0.160,0.038,0.066
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),14: 1pm (1pm-2pm),364,2366,2418,11.7,11.6,16,15,2.978,0.014,0.144,0.289,0.187,0.144,0.086,0.043,0.022,0.022,0.014,0.014,0.000,0.007,0.000,0.007,0.007,0.000,0.007,0.245,0.445,0.209,0.058,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.014,0.165,0.662,0.137,0.022,0.007,0.007,0.000,0.000,0.266,0.346,0.194,0.115,0.029,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),15: 2pm (2pm-3pm),317,2305,2399,11.0,11.3,15,15,3.469,0.017,0.185,0.237,0.227,0.134,0.059,0.025,0.025,0.050,0.008,0.017,0.000,0.000,0.000,0.008,0.008,0.000,0.000,0.252,0.454,0.202,0.067,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.008,0.185,0.623,0.176,0.008,0.000,0.008,0.000,0.000,0.185,0.370,0.168,0.126,0.084,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),16: 3pm (3pm-4pm),236,2208,2233,9.5,9.7,15,15,3.637,0.033,0.165,0.230,0.209,0.154,0.110,0.033,0.022,0.000,0.022,0.011,0.000,0.000,0.000,0.011,0.000,0.011,0.022,0.209,0.450,0.231,0.055,0.011,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.165,0.692,0.132,0.011,0.000,0.000,0.000,0.000,0.143,0.340,0.220,0.132,0.110,0.055
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),17: 4pm (4pm-5pm),212,2135,2307,8.9,10.0,15,16,3.221,0.034,0.136,0.296,0.182,0.091,0.136,0.057,0.023,0.023,0.000,0.000,0.000,0.011,0.000,0.000,0.011,0.000,0.000,0.170,0.546,0.205,0.068,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.125,0.659,0.205,0.011,0.000,0.000,0.000,0.000,0.170,0.523,0.125,0.068,0.034,0.080
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),18: 5pm (5pm-6pm),240,3060,3046,17.7,17.2,18,18,3.274,0.011,0.178,0.222,0.178,0.078,0.122,0.056,0.033,0.056,0.011,0.011,0.000,0.000,0.000,0.000,0.044,0.000,0.011,0.133,0.457,0.222,0.067,0.033,0.011,0.022,0.022,0.000,0.000,0.000,0.022,0.133,0.578,0.189,0.089,0.011,0.000,0.000,0.000,0.189,0.443,0.156,0.089,0.067,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),19: 6pm (6pm-7pm),195,1992,2104,7.2,8.2,14,15,3.151,0.013,0.182,0.311,0.156,0.130,0.143,0.026,0.026,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.260,0.506,0.208,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.247,0.584,0.143,0.026,0.000,0.000,0.000,0.000,0.130,0.519,0.143,0.130,0.026,0.052
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),20: 7pm (7pm-8pm),106,2345,2382,10.8,11.0,17,17,3.778,0.000,0.136,0.273,0.136,0.205,0.114,0.068,0.023,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.523,0.318,0.068,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.659,0.227,0.023,0.000,0.000,0.000,0.000,0.091,0.658,0.023,0.091,0.023,0.114
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),21: 8pm (8pm-9pm),16,1916,1916,10.6,10.6,21,21,3.487,0.000,0.285,0.286,0.000,0.143,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.428,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.571,0.000,0.000,0.000,0.000,0.000,0.143,0.286,0.000,0.571,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),22: 9pm (9pm-10pm),25,1883,1883,11.5,11.5,22,22,2.212,0.000,0.400,0.100,0.200,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.100,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.600,0.100,0.000,0.000,0.000,0.000,0.400,0.500,0.100,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),23: 10pm (10pm-11pm),6,3435,3446,20.4,16.7,21,17,5.703,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.500
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,5: Friday (F-F),24: 11pm (11pm-12am),2,1848,1848,6.5,6.5,13,13,2.350,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),00: All Day (12am-12am),3819,2580,2635,14.7,14.6,18,18,3.245,0.010,0.138,0.218,0.220,0.157,0.083,0.041,0.037,0.025,0.016,0.010,0.013,0.010,0.003,0.000,0.019,0.001,0.003,0.157,0.428,0.238,0.082,0.020,0.020,0.024,0.009,0.003,0.003,0.001,0.011,0.126,0.568,0.225,0.067,0.010,0.004,0.000,0.000,0.288,0.364,0.141,0.091,0.048,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),04: 3am (3am-4am),61,1627,1627,8.6,8.6,19,19,2.269,0.000,0.222,0.445,0.222,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.148,0.519,0.296,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.148,0.482,0.296,0.074,0.000,0.000,0.000,0.000,0.185,0.778,0.037,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),05: 4am (4am-5am),146,2468,2468,16.7,16.7,23,23,2.165,0.000,0.052,0.259,0.241,0.259,0.052,0.069,0.017,0.034,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.363,0.345,0.138,0.069,0.000,0.034,0.017,0.000,0.000,0.000,0.000,0.034,0.380,0.362,0.207,0.017,0.000,0.000,0.000,0.483,0.448,0.052,0.017,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),06: 5am (5am-6am),139,2063,2088,12.7,12.7,21,20,2.264,0.000,0.184,0.245,0.307,0.122,0.061,0.000,0.061,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.369,0.367,0.061,0.020,0.020,0.020,0.000,0.000,0.000,0.000,0.000,0.061,0.510,0.286,0.143,0.000,0.000,0.000,0.000,0.429,0.490,0.061,0.000,0.000,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),07: 6am (6am-7am),78,2433,2433,14.0,14.0,20,20,2.819,0.029,0.118,0.326,0.088,0.176,0.088,0.088,0.029,0.000,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.471,0.265,0.147,0.000,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.088,0.442,0.294,0.176,0.000,0.000,0.000,0.000,0.176,0.471,0.206,0.147,0.000,0.000
