,Day Type,Day Part,Avg Trip Time (min),Month,Year,Month.1,Day,Time,Check_Flag,Average of temp,Average of feels_like,Average of temp_min,Average of temp_max,Average of pressure,Average of humidity,Sum of rain_1h,Average of wind_speed,Average of wind_gust
1394,7: Sunday (Su-Su),13: 12pm (12noon-1pm),68.1,Sept,20.0,9.0,7.0,12.0,209712,53.5275,52.487500000000004,48.42,57.69,1024.0,82.75,0.0,3.7525,0.0
1395,7: Sunday (Su-Su),14: 1pm (1pm-2pm),28.16666667,Sept,20.0,9.0,7.0,13.0,209713,56.760000000000005,55.4875,54.155,59.2925,1024.0,77.75,0.0,5.92,0.0
1396,7: Sunday (Su-Su),15: 2pm (2pm-3pm),8.4,Sept,20.0,9.0,7.0,14.0,209714,59.572500000000005,58.4075,56.3825,62.4275,1024.25,70.25,0.0,6.7,0.0
1397,7: Sunday (Su-Su),16: 3pm (3pm-4pm),21.05,Sept,20.0,9.0,7.0,15.0,209715,61.332499999999996,60.125,57.525000000000006,64.84,1023.75,63.0,0.0,6.4975000000000005,0.0
1398,7: Sunday (Su-Su),18: 5pm (5pm-6pm),34.66666667,Sept,20.0,9.0,7.0,17.0,209717,64.4575,63.412499999999994,60.4525,68.57,1023.0,59.75,0.0,9.25,0.0
1399,7: Sunday (Su-Su),19: 6pm (6pm-7pm),24.41666667,Sept,20.0,9.0,7.0,18.0,209718,64.985,63.9675,61.165000000000006,69.285,1022.75,59.25,0.0,7.2475000000000005,0.0
1400,7: Sunday (Su-Su),06: 5am (5am-6am),10.3,Sept,20.0,9.0,7.0,5.0,20975,51.322500000000005,49.7375,46.895,55.7025,1023.25,81.25,0.0,5.0,0.0
1401,7: Sunday (Su-Su),07: 6am (6am-7am),15.51666667,Sept,20.0,9.0,7.0,6.0,20976,50.635,49.135,46.54,54.5625,1023.5,83.5,0.0,3.2475,0.0
1402,7: Sunday (Su-Su),22: 9pm (9pm-10pm),14.55,Sept,20.0,9.0,7.0,21.0,209721,62.7825,61.745000000000005,59.62500000000001,65.30250000000001,1022.0,63.5,0.0,7.4975000000000005,0.0
1403,7: Sunday (Su-Su),08: 7am (7am-8am),14.93333333,Sept,20.0,9.0,7.0,7.0,20977,49.925,48.475,44.7025,54.8075,1023.25,84.25,0.0,2.5,0.0
1404,5: Friday (F-F),00: All Day (12am-12am),39.36666667,Sept,20.0,9.0,5.0,-1.0,2095-1,59.73959184,58.7922449,56.7077551,63.08081633,1015.591837,73.25510204,13.45,6.592653061,0.673595506
1405,5: Friday (F-F),12: 11am (11am-12noon),28.21666667,Sept,20.0,9.0,5.0,11.0,209511,52.7025,51.1825,50.745,55.555,1016.5,80.75,0.0,6.9775,0.0
1406,5: Friday (F-F),13: 12pm (12noon-1pm),61.43333333,Sept,20.0,9.0,5.0,12.0,209512,53.2825,51.58749999999999,51.2225,55.515,1016.5,77.75,0.0,6.307500000000001,0.0
1407,5: Friday (F-F),14: 1pm (1pm-2pm),8.033333333,Sept,20.0,9.0,5.0,13.0,209513,54.61750000000001,52.82000000000001,52.1475,57.3275,1017.25,76.25,0.0,7.9525,0.0
1408,5: Friday (F-F),15: 2pm (2pm-3pm),16.43333333,Sept,20.0,9.0,5.0,14.0,209514,57.49250000000001,56.2475,54.21249999999999,60.85,1017.25,70.75,0.0,7.922500000000001,0.0
1409,5: Friday (F-F),18: 5pm (5pm-6pm),37.71666667,Sept,20.0,9.0,5.0,17.0,209517,62.5925,61.512499999999996,57.897499999999994,67.2925,1017.0,63.0,0.0,6.352499999999999,5.48
1410,5: Friday (F-F),06: 5am (5am-6am),2.5,Sept,20.0,9.0,5.0,5.0,20955,60.260000000000005,59.6825,57.912499999999994,62.255,1014.25,78.75,0.14,10.5125,0.0
1411,0: All Days (M-Su),00: All Day (12am-12am),27.45,Sept,21.0,9.0,0.0,-1.0,2190-1,60.82597350993378,60.45611920529806,58.02177483443714,63.74390728476821,1015.0860927152318,81.83576158940397,390.1199999999999,7.125019867549672,11.605023622047248
1412,0: All Days (M-Su),05: 4am (4am-5am),31.96666667,Sept,21.0,9.0,0.0,4.0,21904,58.51031249999999,58.15031249999999,55.54593749999999,61.56718750000001,1015.25,87.0,47.79,6.798125,11.882
1413,0: All Days (M-Su),10: 9am (9am-10am),26.25,Sept,21.0,9.0,0.0,9.0,21909,56.46935483870969,55.97516129032258,53.6716129032258,59.5251612903226,1015.0,88.90322580645162,25.229999999999997,6.491612903225807,10.217391304347824
1414,0: All Days (M-Su),11: 10am (10am-11am),22.95,Sept,21.0,9.0,0.0,10.0,219010,56.64176470588234,56.196470588235286,53.74235294117646,59.548823529411784,1015.0588235294117,89.26470588235294,32.76,6.231470588235292,10.192307692307692
1415,0: All Days (M-Su),12: 11am (11am-12noon),24.88333333,Sept,21.0,9.0,0.0,11.0,219011,56.89575757575758,56.438181818181825,54.13787878787878,59.752121212121224,1015.3636363636364,88.66666666666667,22.61,7.602121212121211,11.99892857142857
1416,0: All Days (M-Su),13: 12pm (12noon-1pm),25.96666667,Sept,21.0,9.0,0.0,12.0,219012,58.4171875,58.04062499999999,56.26,60.776875,1015.90625,86.0,17.6,6.942187499999998,10.863793103448275
1417,0: All Days (M-Su),14: 1pm (1pm-2pm),25.21666667,Sept,21.0,9.0,0.0,13.0,219013,60.5975,60.2475,58.61437499999999,62.81937499999999,1015.71875,82.75,10.58,7.170625,11.735333333333331
1418,0: All Days (M-Su),15: 2pm (2pm-3pm),37.8,Sept,21.0,9.0,0.0,14.0,219014,62.43741935483872,62.06,59.94612903225806,64.90612903225806,1015.6451612903226,78.25806451612904,8.57,7.457741935483873,12.109285714285713
1419,0: All Days (M-Su),16: 3pm (3pm-4pm),23.73333333,Sept,21.0,9.0,0.0,15.0,219015,63.77937499999999,63.39374999999999,61.0696875,66.45906249999999,1015.1875,75.25,12.07,8.2678125,13.30166666666667
1420,0: All Days (M-Su),17: 4pm (4pm-5pm),40.65,Sept,21.0,9.0,0.0,16.0,219016,64.6359375,64.2503125,61.68250000000001,67.5446875,1014.90625,73.40625,50.92000000000001,8.9990625,13.3459375
1421,0: All Days (M-Su),18: 5pm (5pm-6pm),16.01666667,Sept,21.0,9.0,0.0,17.0,219017,65.93806451612903,65.60548387096773,62.51612903225806,69.24774193548386,1015.3870967741935,71.7741935483871,2.19,8.479677419354838,14.162068965517241
1422,0: All Days (M-Su),19: 6pm (6pm-7pm),8.616666667,Sept,21.0,9.0,0.0,18.0,219018,66.56666666666666,66.22500000000001,63.055999999999976,70.13833333333334,1015.0,70.2,1.28,7.044,10.99266666666667
1423,0: All Days (M-Su),20: 7pm (7pm-8pm),17.1,Sept,21.0,9.0,0.0,19.0,219019,66.65833333333332,66.32833333333333,63.104666666666645,70.18233333333333,1014.6,70.3,2.56,7.664333333333333,12.587307692307691
1424,0: All Days (M-Su),06: 5am (5am-6am),32.3,Sept,21.0,9.0,0.0,5.0,21905,57.952903225806466,57.60032258064515,55.08548387096773,61.000645161290336,1015.0322580645161,87.38709677419355,44.56999999999999,5.892258064516129,10.248333333333333
1425,0: All Days (M-Su),21: 8pm (8pm-9pm),19.2,Sept,21.0,9.0,0.0,20.0,219020,66.01966666666667,65.643,62.71733333333334,69.41566666666668,1014.5666666666667,70.7,2.54,8.083,13.555185185185186
1426,0: All Days (M-Su),07: 6am (6am-7am),32.86666667,Sept,21.0,9.0,0.0,6.0,21906,57.57,57.143548387096764,54.6558064516129,60.72741935483872,1014.9677419354839,87.70967741935483,31.37,5.8041935483870954,10.681818181818183
1427,0: All Days (M-Su),09: 8am (8am-9am),16.33333333,Sept,21.0,9.0,0.0,8.0,21908,57.08156249999999,56.65156250000001,54.1596875,60.219375,1015.03125,88.40625,8.73,6.9156249999999995,12.118076923076924
1428,0: All Days (M-Su),08: 7am (7am-8am),21.43333333,Sept,21.0,9.0,0.0,7.0,21907,57.37375,56.9753125,54.24281249999999,60.426875,1014.625,87.75,9.989999999999998,6.989999999999998,10.925925925925927
1429,1: Monday (M-M),00: All Day (12am-12am),23.33333333,Sept,21.0,9.0,1.0,-1.0,2191-1,59.87009901,59.25930693,56.9390099,62.87524752,1013.950495,78.8019802,9.14,7.145346535,11.62698795
1430,1: Monday (M-M),05: 4am (4am-5am),6.166666667,Sept,21.0,9.0,1.0,4.0,21914,56.305,55.665,52.459999999999994,59.89,1014.25,85.75,0.0,8.1125,13.33
1431,1: Monday (M-M),10: 9am (9am-10am),31.6,Sept,21.0,9.0,1.0,9.0,21919,54.332499999999996,53.4075,51.25,57.67250000000001,1014.0,88.0,0.76,7.862500000000001,12.993333333333334
1432,1: Monday (M-M),11: 10am (10am-11am),18.33333333,Sept,21.0,9.0,1.0,10.0,219110,55.391999999999996,54.962,52.001999999999995,58.492000000000004,1013.4,88.6,1.52,6.202,11.4975
1433,1: Monday (M-M),12: 11am (11am-12noon),21.58333333,Sept,21.0,9.0,1.0,11.0,219111,55.646,54.93399999999999,52.92999999999999,58.482000000000006,1013.6,88.6,0.5,7.0059999999999985,12.9975
1434,1: Monday (M-M),13: 12pm (12noon-1pm),24.2,Sept,21.0,9.0,1.0,12.0,219112,56.39,55.675000000000004,53.989999999999995,59.365,1015.0,84.0,0.0,5.0,7.75
1435,1: Monday (M-M),14: 1pm (1pm-2pm),16.65,Sept,21.0,9.0,1.0,13.0,219113,60.186,59.726,58.548,62.314,1013.8,81.4,0.5,4.396,5.802
1436,1: Monday (M-M),15: 2pm (2pm-3pm),24.58333333,Sept,21.0,9.0,1.0,14.0,219114,62.75,62.1425,60.102500000000006,65.1525,1015.25,72.5,0.0,3.9975,8.003333333333332
1437,1: Monday (M-M),16: 3pm (3pm-4pm),13.9,Sept,21.0,9.0,1.0,15.0,219115,64.77,64.025,61.940000000000005,67.5175,1015.5,65.5,0.0,5.245,9.2475
1438,1: Monday (M-M),17: 4pm (4pm-5pm),16.35,Sept,21.0,9.0,1.0,16.0,219116,65.85999999999999,65.08,62.9875,68.13499999999999,1014.75,62.25,0.0,9.5,13.749999999999998
1439,1: Monday (M-M),18: 5pm (5pm-6pm),23.6,Sept,21.0,9.0,1.0,17.0,219117,66.64500000000001,65.91,63.6375,69.715,1015.0,61.75,0.0,9.502500000000001,13.505
1440,1: Monday (M-M),19: 6pm (6pm-7pm),3.85,Sept,21.0,9.0,1.0,18.0,219118,66.985,66.325,64.115,69.95750000000001,1014.25,62.5,0.0,6.505,10.0
1441,1: Monday (M-M),06: 5am (5am-6am),66.48333333,Sept,21.0,9.0,1.0,5.0,21915,55.834999999999994,55.1475,52.004999999999995,59.355000000000004,1014.25,85.75,1.02,6.655,10.660000000000002
1442,1: Monday (M-M),21: 8pm (8pm-9pm),19.2,Sept,21.0,9.0,1.0,20.0,219120,65.95750000000001,65.33,62.684999999999995,69.4225,1013.5,65.5,0.0,7.0024999999999995,11.504999999999999
1443,1: Monday (M-M),07: 6am (6am-7am),39.33333333,Sept,21.0,9.0,1.0,6.0,21916,55.1375,54.4275,51.752500000000005,58.5925,1014.0,86.75,0.25,7.7524999999999995,13.666666666666666
1444,1: Monday (M-M),09: 8am (8am-9am),12.15,Sept,21.0,9.0,1.0,8.0,21918,55.762,55.214,52.779999999999994,59.098,1013.0,88.2,3.5,7.4,14.255000000000003
1445,2: Tuesday (Tu-Tu),00: All Day (12am-12am),27.03333333,Sept,21.0,9.0,2.0,-1.0,2192-1,59.23645833,58.59645833,55.89239583,62.47229167,1016.6875,79.48958333,1.44,5.85,9.842631579
1446,2: Tuesday (Tu-Tu),05: 4am (4am-5am),8.516666667,Sept,21.0,9.0,2.0,4.0,21924,55.7325,55.0275,51.32,59.3475,1015.5,85.5,0.0,6.609999999999999,11.006666666666666
1447,2: Tuesday (Tu-Tu),10: 9am (9am-10am),17.65,Sept,21.0,9.0,2.0,9.0,21929,53.785000000000004,53.0,49.65,57.765,1016.0,88.0,0.0,8.0,10.2475
1448,2: Tuesday (Tu-Tu),11: 10am (10am-11am),19.41666667,Sept,21.0,9.0,2.0,10.0,219210,52.957499999999996,52.1475,48.925,57.015,1016.75,89.25,0.0,3.5,7.0
1449,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),30.46666667,Sept,21.0,9.0,2.0,11.0,219211,54.195,53.4,49.455000000000005,57.715,1017.25,87.0,0.0,7.0,10.2525
1450,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),18.7,Sept,21.0,9.0,2.0,12.0,219212,56.904999999999994,56.260000000000005,53.925,59.582499999999996,1017.5,84.25,0.0,5.005,10.333333333333334
1451,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),36.8,Sept,21.0,9.0,2.0,13.0,219213,60.102500000000006,59.555,57.9875,62.402499999999996,1017.75,79.5,0.0,7.2525,15.0
1452,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),91.91666667,Sept,21.0,9.0,2.0,14.0,219214,62.74,62.144999999999996,60.4075,65.205,1018.25,73.0,0.15,5.5024999999999995,8.5075
1453,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),21.85,Sept,21.0,9.0,2.0,15.0,219215,64.495,63.78,61.4075,67.1075,1018.25,66.75,0.14,7.1175,12.333333333333334
1454,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),8.216666667,Sept,21.0,9.0,2.0,17.0,219217,65.5075,64.8725,62.582499999999996,68.8775,1017.5,66.25,0.41,5.005,8.996666666666668
1455,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),15.18333333,Sept,21.0,9.0,2.0,18.0,219218,65.355,64.82249999999999,62.3625,68.6525,1017.75,68.75,0.32,3.9975,6.745
1456,2: Tuesday (Tu-Tu),07: 6am (6am-7am),88.3,Sept,21.0,9.0,2.0,6.0,21926,54.575,53.8475,50.510000000000005,58.505,1015.5,87.5,0.0,6.859999999999999,10.67
1457,2: Tuesday (Tu-Tu),08: 7am (7am-8am),20.13333333,Sept,21.0,9.0,2.0,7.0,21927,54.125,53.3525,49.582499999999996,58.33,1015.75,87.5,0.0,8.65,12.333333333333334
1458,3: Wednesday (W-W),00: All Day (12am-12am),27.65,Sept,21.0,9.0,3.0,-1.0,2193-1,61.33057851,60.89876033,58.43801653,64.31735537,1015.016529,79.47107438,0.89,7.459504132,12.83861702
1459,3: Wednesday (W-W),10: 9am (9am-10am),12.23333333,Sept,21.0,9.0,3.0,9.0,21939,56.303999999999995,55.674,53.384,59.634,1015.2,87.2,0.0,4.473999999999999,9.495000000000001
1460,3: Wednesday (W-W),11: 10am (10am-11am),18.66666667,Sept,21.0,9.0,3.0,10.0,219310,55.99399999999999,55.20399999999999,52.898,59.105999999999995,1015.4,87.8,0.0,6.468000000000001,9.996666666666668
1461,3: Wednesday (W-W),12: 11am (11am-12noon),23.91666667,Sept,21.0,9.0,3.0,11.0,219311,56.605999999999995,56.126,54.013999999999996,59.73,1015.6,88.0,0.0,7.162000000000001,10.660000000000002
1462,3: Wednesday (W-W),13: 12pm (12noon-1pm),29.6,Sept,21.0,9.0,3.0,12.0,219312,59.54833333333334,59.39666666666667,57.64000000000001,61.86333333333334,1017.0,84.66666666666667,0.0,8.108333333333333,10.196000000000002
1463,3: Wednesday (W-W),14: 1pm (1pm-2pm),18.93333333,Sept,21.0,9.0,3.0,13.0,219313,61.148,60.760000000000005,58.99400000000001,63.52199999999999,1015.6,80.8,0.0,6.401999999999999,10.402
1464,3: Wednesday (W-W),16: 3pm (3pm-4pm),55.33333333,Sept,21.0,9.0,3.0,15.0,219315,65.396,65.03999999999999,62.54200000000001,68.678,1015.4,72.4,0.24,10.604,16.402
1465,3: Wednesday (W-W),17: 4pm (4pm-5pm),58.53333333,Sept,21.0,9.0,3.0,16.0,219316,66.664,66.28799999999998,63.402,69.882,1015.0,69.2,0.2,9.398,15.0
1466,3: Wednesday (W-W),18: 5pm (5pm-6pm),16.53333333,Sept,21.0,9.0,3.0,17.0,219317,67.526,67.166,63.522000000000006,70.916,1014.6,67.8,0.0,11.798,17.598
1467,3: Wednesday (W-W),06: 5am (5am-6am),22.06666667,Sept,21.0,9.0,3.0,5.0,21935,57.66600000000001,57.148,54.754,60.84599999999999,1015.0,85.4,0.0,5.89,13.660000000000002
1468,3: Wednesday (W-W),07: 6am (6am-7am),9.833333333,Sept,21.0,9.0,3.0,6.0,21936,57.467999999999996,56.93800000000001,54.391999999999996,60.79600000000001,1015.2,85.6,0.0,5.198,14.339999999999998
1469,3: Wednesday (W-W),09: 8am (8am-9am),30.35,Sept,21.0,9.0,3.0,8.0,21938,56.74399999999999,56.158,53.59599999999999,60.36600000000001,1015.2,86.0,0.0,5.802,11.497499999999999
1470,4: Thursday (Th-Th),00: All Day (12am-12am),28.56666667,Sept,21.0,9.0,4.0,-1.0,2194-1,60.48348837,60.22418605,58.05209302,63.16116279,1014.945736,84.69767442,109.63,7.331162791,12.57644231
1471,4: Thursday (Th-Th),05: 4am (4am-5am),31.96666667,Sept,21.0,9.0,4.0,4.0,21944,60.824999999999996,60.78166666666666,58.370000000000005,63.42500000000001,1015.6666666666666,88.83333333333333,1.49,5.335000000000001,13.254999999999999
1472,4: Thursday (Th-Th),10: 9am (9am-10am),29.53333333,Sept,21.0,9.0,4.0,9.0,21949,58.65500000000001,58.583333333333336,56.526666666666664,61.49000000000001,1014.1666666666666,89.33333333333333,13.45,4.5,7.401999999999999
1473,4: Thursday (Th-Th),11: 10am (10am-11am),32.3,Sept,21.0,9.0,4.0,10.0,219410,57.76166666666666,57.445,55.64166666666667,60.291666666666664,1014.3333333333334,89.5,24.9,6.833333333333333,10.806
1474,4: Thursday (Th-Th),12: 11am (11am-12noon),21.51666667,Sept,21.0,9.0,4.0,11.0,219411,57.39166666666667,57.096666666666664,55.345,59.900000000000006,1014.0,90.33333333333333,18.03,9.931666666666667,15.802000000000001
1475,4: Thursday (Th-Th),13: 12pm (12noon-1pm),28.31666667,Sept,21.0,9.0,4.0,12.0,219412,58.01833333333334,57.708333333333336,56.38833333333334,59.97166666666667,1014.3333333333334,89.16666666666667,14.22,8.504999999999999,14.675000000000002
1476,4: Thursday (Th-Th),14: 1pm (1pm-2pm),16.61666667,Sept,21.0,9.0,4.0,13.0,219413,59.68000000000001,59.379999999999995,57.705999999999996,62.048,1015.4,85.8,5.59,9.09,18.2525
1477,4: Thursday (Th-Th),15: 2pm (2pm-3pm),22.73333333,Sept,21.0,9.0,4.0,14.0,219414,60.67999999999999,60.343999999999994,58.370000000000005,62.98599999999999,1015.6,82.8,4.57,7.598000000000001,12.204000000000002
1478,4: Thursday (Th-Th),16: 3pm (3pm-4pm),20.05,Sept,21.0,9.0,4.0,15.0,219415,60.77833333333333,60.48,58.55166666666667,63.363333333333344,1013.6666666666666,83.5,3.56,9.501666666666667,16.165
1479,4: Thursday (Th-Th),17: 4pm (4pm-5pm),28.53333333,Sept,21.0,9.0,4.0,16.0,219416,61.32333333333333,60.925000000000004,58.824999999999996,63.94000000000002,1013.8333333333334,80.16666666666667,5.08,10.168333333333335,14.493333333333332
1480,4: Thursday (Th-Th),20: 7pm (7pm-8pm),17.1,Sept,21.0,9.0,4.0,19.0,219419,63.83600000000001,63.44199999999999,60.224000000000004,67.002,1015.2,75.0,1.79,6.75,9.745000000000001
1481,4: Thursday (Th-Th),06: 5am (5am-6am),76.28333333,Sept,21.0,9.0,4.0,5.0,21945,59.852,59.986000000000004,57.474000000000004,62.75599999999999,1015.4,88.6,0.77,6.206,12.0
1482,4: Thursday (Th-Th),07: 6am (6am-7am),33.53333333,Sept,21.0,9.0,4.0,6.0,21946,59.513999999999996,59.336,56.977999999999994,62.638,1015.4,89.6,1.02,4.72,25.99
1483,4: Thursday (Th-Th),09: 8am (8am-9am),45.21666667,Sept,21.0,9.0,4.0,8.0,21948,59.274,59.072,56.922000000000004,61.794000000000004,1015.0,88.4,2.47,8.123999999999999,13.254999999999999
1484,4: Thursday (Th-Th),08: 7am (7am-8am),22.71666667,Sept,21.0,9.0,4.0,7.0,21947,59.46666666666666,59.473333333333336,56.89666666666667,61.85833333333334,1014.1666666666666,89.33333333333333,4.06,5.433333333333333,9.5
1485,6: Saturday (Sa-Sa),00: All Day (12am-12am),37.53333333,Sept,21.0,9.0,6.0,-1.0,2196-1,62.00355769,61.78961538,59.34692308,64.84307692,1015.923077,82.68269231,25.0,7.412307692,11.66505263
1486,6: Saturday (Sa-Sa),10: 9am (9am-10am),22.2,Sept,21.0,9.0,6.0,9.0,21969,57.2525,56.92000000000001,55.245000000000005,59.4625,1015.75,90.25,3.81,7.995000000000001,10.752500000000001
1487,6: Saturday (Sa-Sa),11: 10am (10am-11am),12.01666667,Sept,21.0,9.0,6.0,10.0,219610,58.501999999999995,58.33200000000001,56.096000000000004,60.652,1016.6,91.0,3.04,7.203999999999999,13.242500000000001
1488,6: Saturday (Sa-Sa),12: 11am (11am-12noon),28.05,Sept,21.0,9.0,6.0,11.0,219611,58.662,58.456,56.129999999999995,61.160000000000004,1016.8,90.0,2.04,7.890000000000001,13.492500000000001
1489,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),35.75,Sept,21.0,9.0,6.0,13.0,219613,61.39399999999999,61.238,59.64,63.602,1017.0,85.2,2.06,7.403999999999999,11.001999999999999
1490,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),41.46666667,Sept,21.0,9.0,6.0,14.0,219614,62.7525,62.42,60.239999999999995,65.52,1016.75,78.5,0.22,7.0024999999999995,11.666666666666666
1491,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),35.85,Sept,21.0,9.0,6.0,15.0,219615,64.545,64.1425,61.9075,66.98,1016.5,73.25,0.0,8.125,11.275
1492,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),29.56666667,Sept,21.0,9.0,6.0,16.0,219616,65.73750000000001,65.40499999999999,62.112500000000004,69.0275,1016.0,72.25,0.0,7.76,11.525
1493,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),25.48333333,Sept,21.0,9.0,6.0,17.0,219617,66.38,66.324,62.727999999999994,70.08000000000001,1016.0,76.6,0.0,5.218,10.346
1494,6: Saturday (Sa-Sa),06: 5am (5am-6am),56.03333333,Sept,21.0,9.0,6.0,5.0,21965,58.58250000000001,58.335,56.527499999999996,60.942499999999995,1015.75,89.25,0.62,7.505,10.25
1495,6: Saturday (Sa-Sa),07: 6am (6am-7am),28.71666667,Sept,21.0,9.0,6.0,6.0,21966,58.089999999999996,57.807500000000005,56.254999999999995,60.434999999999995,1016.0,89.5,0.87,6.75,9.4925
1496,6: Saturday (Sa-Sa),09: 8am (8am-9am),13.91666667,Sept,21.0,9.0,6.0,8.0,21968,58.762,58.602,56.474000000000004,61.14399999999999,1016.2,90.8,1.74,7.994,13.008000000000001
1497,7: Sunday (Su-Su),00: All Day (12am-12am),25.9,Sept,21.0,9.0,7.0,-1.0,2197-1,61.0620202,60.71343434,58.25636364,63.9920202,1013.515152,81.90909091,58.67,7.691919192,11.63238095
1498,7: Sunday (Su-Su),10: 9am (9am-10am),46.11666667,Sept,21.0,9.0,7.0,9.0,21979,56.209999999999994,55.56,52.7175,59.535000000000004,1014.5,88.5,0.0,6.46,9.004999999999999
1499,7: Sunday (Su-Su),11: 10am (10am-11am),43.35,Sept,21.0,9.0,7.0,10.0,219710,57.4,56.984,54.318,60.384,1013.2,88.0,2.54,5.898000000000001,5.7524999999999995
1500,7: Sunday (Su-Su),12: 11am (11am-12noon),46.06666667,Sept,21.0,9.0,7.0,11.0,219711,57.042500000000004,56.5025,54.51,59.834999999999994,1014.0,86.25,1.02,7.745,11.4975
1501,7: Sunday (Su-Su),13: 12pm (12noon-1pm),4.85,Sept,21.0,9.0,7.0,12.0,219712,58.51500000000001,58.0,56.2875,60.845,1014.0,83.75,1.21,8.0025,11.757499999999999
1502,7: Sunday (Su-Su),14: 1pm (1pm-2pm),30.65,Sept,21.0,9.0,7.0,13.0,219713,60.48500000000001,60.010000000000005,58.709999999999994,62.51,1013.5,80.25,1.67,8.2525,13.75
1503,7: Sunday (Su-Su),15: 2pm (2pm-3pm),26.66666667,Sept,21.0,9.0,7.0,14.0,219714,62.39,61.9525,60.084999999999994,64.9125,1013.25,77.25,1.41,9.5,14.25
1504,7: Sunday (Su-Su),16: 3pm (3pm-4pm),10.86666667,Sept,21.0,9.0,7.0,15.0,219715,63.372,63.18000000000001,61.148,65.52,1011.8,80.2,5.08,8.196000000000002,11.398
1505,7: Sunday (Su-Su),18: 5pm (5pm-6pm),13.1,Sept,21.0,9.0,7.0,17.0,219717,65.305,65.0825,62.6875,68.1,1012.0,75.5,0.51,10.257499999999999,17.245
1506,7: Sunday (Su-Su),19: 6pm (6pm-7pm),6.933333333,Sept,21.0,9.0,7.0,18.0,219718,65.83000000000001,65.65,62.3575,69.57,1011.75,75.25,0.45,8.75,13.75
1507,7: Sunday (Su-Su),06: 5am (5am-6am),2.733333333,Sept,21.0,9.0,7.0,5.0,21975,58.8575,58.41,55.800000000000004,62.0575,1015.25,84.5,0.0,5.6925,8.336666666666666
1508,7: Sunday (Su-Su),09: 8am (8am-9am),20.5,Sept,21.0,9.0,7.0,8.0,21978,56.835,56.2875,53.34,59.8275,1014.25,86.5,0.0,7.557499999999999,10.996666666666668
1509,5: Friday (F-F),00: All Day (12am-12am),28.28333333,Sept,21.0,9.0,5.0,-1.0,2195-1,61.64904762,61.51904762,58.95952381,64.47457143,1015.619048,85.2,185.35,6.813428571,10.6669697
1510,5: Friday (F-F),10: 9am (9am-10am),21.23333333,Sept,21.0,9.0,5.0,9.0,21959,57.695,57.45249999999999,55.5725,60.1075,1015.75,91.25,7.21,7.65,12.670000000000002
1511,5: Friday (F-F),11: 10am (10am-11am),27.8,Sept,21.0,9.0,5.0,10.0,219510,57.745,57.5025,55.28,60.419999999999995,1016.5,91.0,0.76,7.0024999999999995,12.67
1512,5: Friday (F-F),12: 11am (11am-12noon),8.933333333,Sept,21.0,9.0,5.0,11.0,219511,58.4225,58.17250000000001,55.8125,61.34,1017.0,89.5,1.02,5.5024999999999995,8.004999999999999
1513,5: Friday (F-F),14: 1pm (1pm-2pm),28.65,Sept,21.0,9.0,5.0,13.0,219513,61.1825,61.035000000000004,58.6075,63.285000000000004,1017.25,85.75,0.76,7.745000000000001,10.754999999999999
1514,5: Friday (F-F),15: 2pm (2pm-3pm),39.48333333,Sept,21.0,9.0,5.0,14.0,219514,62.227999999999994,62.172000000000004,59.722,64.456,1015.0,85.6,1.77,8.398,13.002
1515,5: Friday (F-F),16: 3pm (3pm-4pm),17.78333333,Sept,21.0,9.0,5.0,15.0,219515,64.2975,64.2075,60.8625,67.275,1016.75,80.5,3.05,7.9025,14.656666666666666
1516,5: Friday (F-F),17: 4pm (4pm-5pm),49.13333333,Sept,21.0,9.0,5.0,16.0,219516,65.6825,65.675,62.082499999999996,69.22250000000001,1017.0,79.25,1.52,8.2475,12.75
1517,5: Friday (F-F),18: 5pm (5pm-6pm),14.9,Sept,21.0,9.0,5.0,17.0,219517,67.14999999999999,67.17000000000002,62.705,71.02,1017.0,76.75,0.0,7.9350000000000005,12.996666666666668
1518,5: Friday (F-F),19: 6pm (6pm-7pm),8.5,Sept,21.0,9.0,5.0,18.0,219518,67.9025,67.825,63.4,71.9425,1016.0,73.0,0.0,6.0,9.745000000000001
1519,5: Friday (F-F),06: 5am (5am-6am),4.35,Sept,21.0,9.0,5.0,5.0,21955,59.05200000000001,58.895999999999994,56.918000000000006,61.66799999999999,1014.2,90.2,42.16,5.6,9.198
1520,5: Friday (F-F),07: 6am (6am-7am),16.7,Sept,21.0,9.0,5.0,6.0,21956,59.11199999999999,58.93399999999999,57.164,61.614,1013.8,89.6,28.96,5.198,6.998
